account_id,relationship_id,product,sub_type,monthly_volume,unit_price,monthly_card_spend,monthly_revenue,ecr_offset_pct
PM01446,R036,Payments,ACH Origination,890,0.12,0.0,106.8,0.21
PM01447,R119,Payments,Account Reconciliation,190,0.05,0.0,9.5,0.23
PM01448,R101,Payments,ACH Origination,3920,0.12,0.0,470.4,0.23
PM01449,R006,Payments,ACH Origination,7600,0.12,0.0,912.0,0.21
PM01450,R001,Payments,Commercial Card,0,0.0,1019000.0,12737.5,0.0
PM01451,R249,Payments,ACH Origination,839,0.12,0.0,100.68,0.04
PM01452,R046,Payments,Positive Pay,1053,0.08,0.0,84.24,0.16
PM01453,R287,Payments,RTP / Instant,93,0.45,0.0,41.85,0.41
PM01454,R121,Payments,Remote Deposit Capture,70,0.2,0.0,14.0,0.35
PM01455,R008,Payments,RTP / Instant,794,0.45,0.0,357.3,0.13
PM01456,R003,Payments,ACH Origination,18490,0.12,0.0,2218.8,0.3
PM01457,R325,Payments,Wire Transfer,26,18.0,0.0,468.0,0.0
PM01458,R490,Payments,Remote Deposit Capture,156,0.2,0.0,31.2,0.24
PM01459,R143,Payments,Remote Deposit Capture,107,0.2,0.0,21.4,0.41
PM01460,R479,Payments,Wire Transfer,7,18.0,0.0,126.0,0.28
PM01461,R327,Payments,RTP / Instant,925,0.45,0.0,416.25,0.41
PM01462,R454,Payments,ACH Origination,2712,0.12,0.0,325.44,0.03
PM01463,R420,Payments,Account Reconciliation,340,0.05,0.0,17.0,0.24
PM01464,R497,Payments,Remote Deposit Capture,499,0.2,0.0,99.8,0.31
PM01465,R154,Payments,Commercial Card,0,0.0,302700.0,3783.75,0.0
PM01466,R003,Payments,Positive Pay,2502,0.08,0.0,200.16,0.39
PM01467,R212,Payments,RTP / Instant,78,0.45,0.0,35.1,0.12
PM01468,R065,Payments,RTP / Instant,209,0.45,0.0,94.05,0.39
PM01469,R415,Payments,Commercial Card,0,0.0,157100.0,1963.75,0.0
PM01470,R240,Payments,Positive Pay,1989,0.08,0.0,159.12,0.44
PM01471,R128,Payments,Lockbox,487,0.65,0.0,316.55,0.4
PM01472,R319,Payments,Lockbox,84,0.65,0.0,54.6,0.39
PM01473,R167,Payments,Commercial Card,0,0.0,103300.0,1291.25,0.0
PM01474,R291,Payments,Remote Deposit Capture,959,0.2,0.0,191.8,0.18
PM01475,R070,Payments,ACH Origination,12868,0.12,0.0,1544.16,0.21
PM01476,R030,Payments,Account Reconciliation,574,0.05,0.0,28.7,0.26
PM01477,R008,Payments,Lockbox,2923,0.65,0.0,1899.95,0.12
PM01478,R161,Payments,Commercial Card,0,0.0,176300.0,2203.75,0.0
PM01479,R333,Payments,Account Reconciliation,3281,0.05,0.0,164.05,0.22
PM01480,R115,Payments,RTP / Instant,73,0.45,0.0,32.85,0.24
PM01481,R001,Payments,Wire Transfer,44,18.0,0.0,792.0,0.36
PM01482,R001,Payments,ACH Origination,21530,0.12,0.0,2583.6,0.34
PM01483,R421,Payments,Remote Deposit Capture,80,0.2,0.0,16.0,0.28
PM01484,R005,Payments,Account Reconciliation,1105,0.05,0.0,55.25,0.29
PM01485,R236,Payments,Commercial Card,0,0.0,164000.0,2050.0,0.0
PM01486,R002,Payments,ACH Origination,3417,0.12,0.0,410.04,0.03
PM01487,R004,Payments,Remote Deposit Capture,1386,0.2,0.0,277.2,0.26
PM01488,R370,Payments,ACH Origination,1079,0.12,0.0,129.48,0.03
PM01489,R247,Payments,RTP / Instant,1114,0.45,0.0,501.3,0.05
PM01490,R375,Payments,Positive Pay,2241,0.08,0.0,179.28,0.21
PM01491,R001,Payments,ACH Origination,26055,0.12,0.0,3126.6,0.18
PM01492,R479,Payments,Account Reconciliation,154,0.05,0.0,7.7,0.33
PM01493,R201,Payments,Remote Deposit Capture,111,0.2,0.0,22.2,0.37
PM01494,R232,Payments,Lockbox,155,0.65,0.0,100.75,0.36
PM01495,R078,Payments,ACH Origination,2263,0.12,0.0,271.56,0.26
PM01496,R443,Payments,Positive Pay,570,0.08,0.0,45.6,0.0
PM01497,R135,Payments,Account Reconciliation,736,0.05,0.0,36.8,0.01
PM01498,R459,Payments,Remote Deposit Capture,532,0.2,0.0,106.4,0.09
PM01499,R090,Payments,RTP / Instant,174,0.45,0.0,78.3,0.12
PM01500,R183,Payments,RTP / Instant,503,0.45,0.0,226.35,0.21
PM01501,R127,Payments,ACH Origination,4989,0.12,0.0,598.68,0.17
PM01502,R336,Payments,ACH Origination,3589,0.12,0.0,430.68,0.07
PM01503,R053,Payments,Commercial Card,0,0.0,658300.0,8228.75,0.0
PM01504,R338,Payments,Wire Transfer,31,18.0,0.0,558.0,0.01
PM01505,R434,Payments,RTP / Instant,160,0.45,0.0,72.0,0.03
PM01506,R146,Payments,Lockbox,537,0.65,0.0,349.05,0.0
PM01507,R450,Payments,ACH Origination,1282,0.12,0.0,153.84,0.01
PM01508,R140,Payments,Account Reconciliation,1498,0.05,0.0,74.9,0.2
PM01509,R499,Payments,Positive Pay,556,0.08,0.0,44.48,0.3
PM01510,R315,Payments,Lockbox,581,0.65,0.0,377.65,0.19
PM01511,R243,Payments,Wire Transfer,110,18.0,0.0,1980.0,0.12
PM01512,R342,Payments,Positive Pay,586,0.08,0.0,46.88,0.28
PM01513,R002,Payments,Commercial Card,0,0.0,2445100.0,30563.75,0.0
PM01514,R350,Payments,Positive Pay,382,0.08,0.0,30.56,0.32
PM01515,R006,Payments,Account Reconciliation,2211,0.05,0.0,110.55,0.13
PM01516,R008,Payments,Lockbox,1024,0.65,0.0,665.6,0.43
PM01517,R216,Payments,ACH Origination,3745,0.12,0.0,449.4,0.08
PM01518,R111,Payments,Wire Transfer,17,18.0,0.0,306.0,0.43
PM01519,R022,Payments,Account Reconciliation,402,0.05,0.0,20.1,0.28
PM01520,R006,Payments,ACH Origination,6165,0.12,0.0,739.8,0.12
PM01521,R317,Payments,Lockbox,149,0.65,0.0,96.85,0.09
PM01522,R010,Payments,Wire Transfer,105,18.0,0.0,1890.0,0.1
PM01523,R164,Payments,Account Reconciliation,578,0.05,0.0,28.9,0.29
PM01524,R009,Payments,RTP / Instant,672,0.45,0.0,302.4,0.43
PM01525,R029,Payments,Account Reconciliation,618,0.05,0.0,30.9,0.39
PM01526,R008,Payments,Wire Transfer,355,18.0,0.0,6390.0,0.44
PM01527,R006,Payments,Positive Pay,3631,0.08,0.0,290.48,0.14
PM01528,R254,Payments,Wire Transfer,10,18.0,0.0,180.0,0.17
PM01529,R107,Payments,Lockbox,189,0.65,0.0,122.85,0.34
PM01530,R147,Payments,Positive Pay,1726,0.08,0.0,138.08,0.11
PM01531,R443,Payments,Wire Transfer,27,18.0,0.0,486.0,0.15
PM01532,R158,Payments,Lockbox,151,0.65,0.0,98.15,0.13
PM01533,R021,Payments,Commercial Card,0,0.0,93800.0,1172.5,0.0
PM01534,R235,Payments,RTP / Instant,673,0.45,0.0,302.85,0.35
PM01535,R002,Payments,ACH Origination,4968,0.12,0.0,596.16,0.0
PM01536,R425,Payments,Wire Transfer,31,18.0,0.0,558.0,0.01
PM01537,R003,Payments,Lockbox,4718,0.65,0.0,3066.7,0.0
PM01538,R397,Payments,Wire Transfer,41,18.0,0.0,738.0,0.29
PM01539,R242,Payments,Account Reconciliation,448,0.05,0.0,22.4,0.16
PM01540,R360,Payments,Commercial Card,0,0.0,62000.0,775.0,0.0
PM01541,R051,Payments,Positive Pay,552,0.08,0.0,44.16,0.21
PM01542,R335,Payments,Lockbox,449,0.65,0.0,291.85,0.09
PM01543,R377,Payments,Account Reconciliation,358,0.05,0.0,17.9,0.36
PM01544,R361,Payments,Commercial Card,0,0.0,2644600.0,33057.5,0.0
PM01545,R008,Payments,Commercial Card,0,0.0,1443700.0,18046.25,0.0
PM01546,R241,Payments,Lockbox,354,0.65,0.0,230.1,0.33
PM01547,R100,Payments,ACH Origination,2421,0.12,0.0,290.52,0.11
PM01548,R278,Payments,ACH Origination,2508,0.12,0.0,300.96,0.32
PM01549,R072,Payments,Commercial Card,0,0.0,1143800.0,14297.5,0.0
PM01550,R496,Payments,Account Reconciliation,1281,0.05,0.0,64.05,0.24
PM01551,R047,Payments,ACH Origination,1480,0.12,0.0,177.6,0.32
PM01552,R004,Payments,ACH Origination,20954,0.12,0.0,2514.48,0.07
PM01553,R280,Payments,Wire Transfer,18,18.0,0.0,324.0,0.3
PM01554,R237,Payments,RTP / Instant,125,0.45,0.0,56.25,0.06
PM01555,R035,Payments,Wire Transfer,17,18.0,0.0,306.0,0.03
PM01556,R268,Payments,Positive Pay,249,0.08,0.0,19.92,0.16
PM01557,R010,Payments,Remote Deposit Capture,277,0.2,0.0,55.4,0.1
PM01558,R044,Payments,Commercial Card,0,0.0,2154400.0,26930.0,0.0
PM01559,R252,Payments,RTP / Instant,56,0.45,0.0,25.2,0.12
PM01560,R002,Payments,Lockbox,1610,0.65,0.0,1046.5,0.34
PM01561,R241,Payments,Remote Deposit Capture,39,0.2,0.0,7.8,0.39
PM01562,R306,Payments,Account Reconciliation,236,0.05,0.0,11.8,0.42
PM01563,R234,Payments,Wire Transfer,63,18.0,0.0,1134.0,0.43
PM01564,R494,Payments,Lockbox,189,0.65,0.0,122.85,0.28
PM01565,R485,Payments,ACH Origination,1525,0.12,0.0,183.0,0.31
PM01566,R026,Payments,Account Reconciliation,998,0.05,0.0,49.9,0.14
PM01567,R292,Payments,Commercial Card,0,0.0,215600.0,2695.0,0.0
PM01568,R435,Payments,Wire Transfer,11,18.0,0.0,198.0,0.16
PM01569,R126,Payments,Commercial Card,0,0.0,230500.0,2881.25,0.0
PM01570,R291,Payments,Lockbox,410,0.65,0.0,266.5,0.35
PM01571,R455,Payments,Account Reconciliation,347,0.05,0.0,17.35,0.44
PM01572,R432,Payments,ACH Origination,10054,0.12,0.0,1206.48,0.01
PM01573,R392,Payments,Lockbox,323,0.65,0.0,209.95,0.11
PM01574,R142,Payments,Positive Pay,1663,0.08,0.0,133.04,0.21
PM01575,R001,Payments,ACH Origination,7194,0.12,0.0,863.28,0.36
PM01576,R038,Payments,Lockbox,231,0.65,0.0,150.15,0.33
PM01577,R462,Payments,Commercial Card,0,0.0,214200.0,2677.5,0.0
PM01578,R407,Payments,Commercial Card,0,0.0,327800.0,4097.5,0.0
PM01579,R002,Payments,ACH Origination,2518,0.12,0.0,302.16,0.19
PM01580,R034,Payments,Commercial Card,0,0.0,1259900.0,15748.75,0.0
PM01581,R050,Payments,Commercial Card,0,0.0,380700.0,4758.75,0.0
PM01582,R112,Payments,Lockbox,78,0.65,0.0,50.7,0.41
PM01583,R007,Payments,Account Reconciliation,1849,0.05,0.0,92.45,0.35
PM01584,R073,Payments,Positive Pay,392,0.08,0.0,31.36,0.34
PM01585,R012,Payments,Remote Deposit Capture,777,0.2,0.0,155.4,0.23
PM01586,R216,Payments,Commercial Card,0,0.0,260700.0,3258.75,0.0
PM01587,R165,Payments,Remote Deposit Capture,50,0.2,0.0,10.0,0.23
PM01588,R004,Payments,Account Reconciliation,542,0.05,0.0,27.1,0.23
PM01589,R146,Payments,RTP / Instant,64,0.45,0.0,28.8,0.09
PM01590,R313,Payments,ACH Origination,2324,0.12,0.0,278.88,0.15
PM01591,R001,Payments,Commercial Card,0,0.0,851900.0,10648.75,0.0
PM01592,R104,Payments,Positive Pay,460,0.08,0.0,36.8,0.32
PM01593,R143,Payments,Remote Deposit Capture,85,0.2,0.0,17.0,0.19
PM01594,R003,Payments,Remote Deposit Capture,673,0.2,0.0,134.6,0.11
PM01595,R379,Payments,ACH Origination,1825,0.12,0.0,219.0,0.36
PM01596,R008,Payments,RTP / Instant,1869,0.45,0.0,841.05,0.4
PM01597,R126,Payments,Positive Pay,1472,0.08,0.0,117.76,0.0
PM01598,R013,Payments,Commercial Card,0,0.0,169900.0,2123.75,0.0
PM01599,R029,Payments,Lockbox,345,0.65,0.0,224.25,0.01
PM01600,R190,Payments,RTP / Instant,344,0.45,0.0,154.8,0.32
PM01601,R200,Payments,Lockbox,490,0.65,0.0,318.5,0.39
PM01602,R064,Payments,Account Reconciliation,349,0.05,0.0,17.45,0.11
PM01603,R155,Payments,Remote Deposit Capture,72,0.2,0.0,14.4,0.42
PM01604,R185,Payments,Commercial Card,0,0.0,1375100.0,17188.75,0.0
PM01605,R233,Payments,Wire Transfer,9,18.0,0.0,162.0,0.44
PM01606,R002,Payments,Remote Deposit Capture,2729,0.2,0.0,545.8,0.09
PM01607,R001,Payments,Positive Pay,8405,0.08,0.0,672.4,0.06
PM01608,R078,Payments,Commercial Card,0,0.0,303200.0,3790.0,0.0
PM01609,R008,Payments,Commercial Card,0,0.0,3456600.0,43207.5,0.0
PM01610,R238,Payments,Lockbox,2550,0.65,0.0,1657.5,0.37
PM01611,R001,Payments,Positive Pay,5364,0.08,0.0,429.12,0.19
PM01612,R289,Payments,Positive Pay,494,0.08,0.0,39.52,0.0
PM01613,R453,Payments,Wire Transfer,40,18.0,0.0,720.0,0.22
PM01614,R239,Payments,Account Reconciliation,483,0.05,0.0,24.15,0.3
PM01615,R193,Payments,RTP / Instant,372,0.45,0.0,167.4,0.14
PM01616,R180,Payments,Commercial Card,0,0.0,168700.0,2108.75,0.0
PM01617,R300,Payments,ACH Origination,1975,0.12,0.0,237.0,0.27
PM01618,R027,Payments,ACH Origination,1081,0.12,0.0,129.72,0.32
PM01619,R250,Payments,RTP / Instant,83,0.45,0.0,37.35,0.11
PM01620,R460,Payments,RTP / Instant,278,0.45,0.0,125.1,0.12
PM01621,R184,Payments,ACH Origination,3609,0.12,0.0,433.08,0.31
PM01622,R187,Payments,Commercial Card,0,0.0,99100.0,1238.75,0.0
PM01623,R327,Payments,ACH Origination,10897,0.12,0.0,1307.64,0.34
PM01624,R023,Payments,ACH Origination,326,0.12,0.0,39.12,0.12
PM01625,R194,Payments,Positive Pay,928,0.08,0.0,74.24,0.34
PM01626,R412,Payments,Commercial Card,0,0.0,86600.0,1082.5,0.0
PM01627,R004,Payments,Commercial Card,0,0.0,1358400.0,16980.0,0.0
PM01628,R001,Payments,Account Reconciliation,1281,0.05,0.0,64.05,0.09
PM01629,R381,Payments,Account Reconciliation,340,0.05,0.0,17.0,0.23
PM01630,R230,Payments,RTP / Instant,92,0.45,0.0,41.4,0.32
PM01631,R323,Payments,Commercial Card,0,0.0,47600.0,595.0,0.0
PM01632,R438,Payments,Wire Transfer,25,18.0,0.0,450.0,0.07
PM01633,R008,Payments,Account Reconciliation,4277,0.05,0.0,213.85,0.41
PM01634,R003,Payments,Account Reconciliation,7408,0.05,0.0,370.4,0.0
PM01635,R173,Payments,Positive Pay,1075,0.08,0.0,86.0,0.33
PM01636,R004,Payments,Lockbox,2681,0.65,0.0,1742.65,0.33
PM01637,R073,Payments,Positive Pay,2535,0.08,0.0,202.8,0.4
PM01638,R462,Payments,Account Reconciliation,350,0.05,0.0,17.5,0.39
PM01639,R337,Payments,Remote Deposit Capture,394,0.2,0.0,78.8,0.07
PM01640,R454,Payments,ACH Origination,2829,0.12,0.0,339.48,0.43
PM01641,R196,Payments,Positive Pay,1809,0.08,0.0,144.72,0.07
PM01642,R028,Payments,Wire Transfer,61,18.0,0.0,1098.0,0.25
PM01643,R006,Payments,ACH Origination,5312,0.12,0.0,637.44,0.07
PM01644,R137,Payments,ACH Origination,3574,0.12,0.0,428.88,0.17
PM01645,R007,Payments,ACH Origination,11403,0.12,0.0,1368.36,0.36
PM01646,R081,Payments,Lockbox,813,0.65,0.0,528.45,0.42
PM01647,R009,Payments,Account Reconciliation,8284,0.05,0.0,414.2,0.14
PM01648,R278,Payments,Remote Deposit Capture,422,0.2,0.0,84.4,0.2
PM01649,R094,Payments,Account Reconciliation,338,0.05,0.0,16.9,0.36
PM01650,R002,Payments,Commercial Card,0,0.0,958400.0,11980.0,0.0
PM01651,R065,Payments,Positive Pay,268,0.08,0.0,21.44,0.4
PM01652,R001,Payments,ACH Origination,9413,0.12,0.0,1129.56,0.15
PM01653,R010,Payments,Account Reconciliation,2466,0.05,0.0,123.3,0.08
PM01654,R003,Payments,ACH Origination,13161,0.12,0.0,1579.32,0.25
PM01655,R002,Payments,Account Reconciliation,7196,0.05,0.0,359.8,0.21
PM01656,R386,Payments,Commercial Card,0,0.0,610600.0,7632.5,0.0
PM01657,R278,Payments,RTP / Instant,241,0.45,0.0,108.45,0.04
PM01658,R348,Payments,ACH Origination,1450,0.12,0.0,174.0,0.02
PM01659,R010,Payments,Remote Deposit Capture,2689,0.2,0.0,537.8,0.08
PM01660,R346,Payments,Wire Transfer,5,18.0,0.0,90.0,0.3
PM01661,R177,Payments,Positive Pay,1388,0.08,0.0,111.04,0.15
PM01662,R002,Payments,Commercial Card,0,0.0,6273500.0,78418.75,0.0
PM01663,R329,Payments,Lockbox,3311,0.65,0.0,2152.15,0.4
PM01664,R030,Payments,Wire Transfer,28,18.0,0.0,504.0,0.34
PM01665,R469,Payments,Lockbox,141,0.65,0.0,91.65,0.4
PM01666,R159,Payments,Lockbox,195,0.65,0.0,126.75,0.05
PM01667,R297,Payments,Lockbox,112,0.65,0.0,72.8,0.14
PM01668,R409,Payments,Lockbox,804,0.65,0.0,522.6,0.28
PM01669,R176,Payments,ACH Origination,296,0.12,0.0,35.52,0.04
PM01670,R432,Payments,RTP / Instant,457,0.45,0.0,205.65,0.45
PM01671,R415,Payments,RTP / Instant,115,0.45,0.0,51.75,0.45
PM01672,R217,Payments,RTP / Instant,59,0.45,0.0,26.55,0.23
PM01673,R486,Payments,ACH Origination,1237,0.12,0.0,148.44,0.45
PM01674,R120,Payments,Lockbox,193,0.65,0.0,125.45,0.42
PM01675,R004,Payments,Remote Deposit Capture,3027,0.2,0.0,605.4,0.27
PM01676,R423,Payments,Wire Transfer,17,18.0,0.0,306.0,0.04
PM01677,R352,Payments,Commercial Card,0,0.0,63400.0,792.5,0.0
PM01678,R003,Payments,Remote Deposit Capture,718,0.2,0.0,143.6,0.13
PM01679,R003,Payments,Remote Deposit Capture,2585,0.2,0.0,517.0,0.37
PM01680,R161,Payments,RTP / Instant,124,0.45,0.0,55.8,0.24
PM01681,R360,Payments,Wire Transfer,35,18.0,0.0,630.0,0.37
PM01682,R091,Payments,Commercial Card,0,0.0,59300.0,741.25,0.0
PM01683,R328,Payments,RTP / Instant,355,0.45,0.0,159.75,0.37
PM01684,R002,Payments,RTP / Instant,2031,0.45,0.0,913.95,0.12
PM01685,R450,Payments,Commercial Card,0,0.0,17300.0,216.25,0.0
PM01686,R438,Payments,RTP / Instant,55,0.45,0.0,24.75,0.03
PM01687,R008,Payments,Positive Pay,4153,0.08,0.0,332.24,0.31
PM01688,R407,Payments,Lockbox,81,0.65,0.0,52.65,0.22
PM01689,R176,Payments,Account Reconciliation,440,0.05,0.0,22.0,0.15
PM01690,R379,Payments,Commercial Card,0,0.0,101100.0,1263.75,0.0
PM01691,R056,Payments,RTP / Instant,1414,0.45,0.0,636.3,0.0
PM01692,R153,Payments,ACH Origination,1232,0.12,0.0,147.84,0.35
PM01693,R007,Payments,Wire Transfer,266,18.0,0.0,4788.0,0.24
PM01694,R155,Payments,Wire Transfer,4,18.0,0.0,72.0,0.19
PM01695,R050,Payments,Account Reconciliation,1098,0.05,0.0,54.9,0.24
PM01696,R426,Payments,Account Reconciliation,537,0.05,0.0,26.85,0.12
PM01697,R004,Payments,ACH Origination,18599,0.12,0.0,2231.88,0.28
PM01698,R364,Payments,RTP / Instant,271,0.45,0.0,121.95,0.1
PM01699,R025,Payments,Wire Transfer,11,18.0,0.0,198.0,0.42
PM01700,R478,Payments,Account Reconciliation,480,0.05,0.0,24.0,0.35
PM01701,R163,Payments,Commercial Card,0,0.0,233900.0,2923.75,0.0
PM01702,R063,Payments,Wire Transfer,17,18.0,0.0,306.0,0.32
PM01703,R446,Payments,Commercial Card,0,0.0,207700.0,2596.25,0.0
PM01704,R013,Payments,Account Reconciliation,163,0.05,0.0,8.15,0.23
PM01705,R429,Payments,ACH Origination,2198,0.12,0.0,263.76,0.32
PM01706,R275,Payments,Positive Pay,2986,0.08,0.0,238.88,0.28
PM01707,R003,Payments,Positive Pay,2813,0.08,0.0,225.04,0.31
PM01708,R381,Payments,Wire Transfer,40,18.0,0.0,720.0,0.24
PM01709,R291,Payments,Remote Deposit Capture,105,0.2,0.0,21.0,0.28
PM01710,R479,Payments,ACH Origination,2838,0.12,0.0,340.56,0.25
PM01711,R264,Payments,Lockbox,201,0.65,0.0,130.65,0.04
PM01712,R400,Payments,Remote Deposit Capture,113,0.2,0.0,22.6,0.26
PM01713,R206,Payments,RTP / Instant,403,0.45,0.0,181.35,0.21
PM01714,R487,Payments,RTP / Instant,44,0.45,0.0,19.8,0.23
PM01715,R004,Payments,Commercial Card,0,0.0,329900.0,4123.75,0.0
PM01716,R166,Payments,Wire Transfer,12,18.0,0.0,216.0,0.41
PM01717,R392,Payments,Positive Pay,907,0.08,0.0,72.56,0.38
PM01718,R008,Payments,Wire Transfer,621,18.0,0.0,11178.0,0.02
PM01719,R322,Payments,ACH Origination,3465,0.12,0.0,415.8,0.4
PM01720,R008,Payments,RTP / Instant,551,0.45,0.0,247.95,0.38
PM01721,R488,Payments,Wire Transfer,29,18.0,0.0,522.0,0.35
PM01722,R003,Payments,Positive Pay,5436,0.08,0.0,434.88,0.42
PM01723,R339,Payments,Lockbox,405,0.65,0.0,263.25,0.3
PM01724,R116,Payments,Lockbox,635,0.65,0.0,412.75,0.06
PM01725,R418,Payments,Remote Deposit Capture,236,0.2,0.0,47.2,0.07
PM01726,R275,Payments,Account Reconciliation,4152,0.05,0.0,207.6,0.03
PM01727,R042,Payments,Lockbox,352,0.65,0.0,228.8,0.19
PM01728,R323,Payments,Wire Transfer,12,18.0,0.0,216.0,0.07
PM01729,R100,Payments,Wire Transfer,5,18.0,0.0,90.0,0.02
PM01730,R034,Payments,Commercial Card,0,0.0,602200.0,7527.5,0.0
PM01731,R067,Payments,Account Reconciliation,359,0.05,0.0,17.95,0.14
PM01732,R375,Payments,Remote Deposit Capture,879,0.2,0.0,175.8,0.09
PM01733,R395,Payments,Remote Deposit Capture,119,0.2,0.0,23.8,0.32
PM01734,R004,Payments,ACH Origination,11584,0.12,0.0,1390.08,0.26
PM01735,R441,Payments,Account Reconciliation,377,0.05,0.0,18.85,0.25
PM01736,R008,Payments,Account Reconciliation,2327,0.05,0.0,116.35,0.16
PM01737,R123,Payments,Wire Transfer,21,18.0,0.0,378.0,0.34
PM01738,R242,Payments,RTP / Instant,142,0.45,0.0,63.9,0.07
PM01739,R006,Payments,Remote Deposit Capture,1471,0.2,0.0,294.2,0.2
PM01740,R311,Payments,Lockbox,170,0.65,0.0,110.5,0.17
PM01741,R013,Payments,Commercial Card,0,0.0,46500.0,581.25,0.0
PM01742,R411,Payments,ACH Origination,2271,0.12,0.0,272.52,0.08
PM01743,R464,Payments,Commercial Card,0,0.0,1439300.0,17991.25,0.0
PM01744,R293,Payments,RTP / Instant,114,0.45,0.0,51.3,0.07
PM01745,R465,Payments,Account Reconciliation,291,0.05,0.0,14.55,0.2
PM01746,R230,Payments,ACH Origination,625,0.12,0.0,75.0,0.27
PM01747,R145,Payments,Remote Deposit Capture,258,0.2,0.0,51.6,0.19
PM01748,R486,Payments,Wire Transfer,28,18.0,0.0,504.0,0.39
PM01749,R432,Payments,Lockbox,1082,0.65,0.0,703.3,0.29
PM01750,R228,Payments,ACH Origination,5606,0.12,0.0,672.72,0.31
PM01751,R480,Payments,ACH Origination,2176,0.12,0.0,261.12,0.4
PM01752,R489,Payments,Remote Deposit Capture,240,0.2,0.0,48.0,0.06
PM01753,R406,Payments,Commercial Card,0,0.0,279900.0,3498.75,0.0
PM01754,R003,Payments,Remote Deposit Capture,1528,0.2,0.0,305.6,0.18
PM01755,R434,Payments,Account Reconciliation,328,0.05,0.0,16.4,0.34
PM01756,R341,Payments,Commercial Card,0,0.0,296100.0,3701.25,0.0
PM01757,R001,Payments,Commercial Card,0,0.0,1509200.0,18865.0,0.0
PM01758,R283,Payments,RTP / Instant,86,0.45,0.0,38.7,0.05
PM01759,R125,Payments,Commercial Card,0,0.0,202000.0,2525.0,0.0
PM01760,R250,Payments,Remote Deposit Capture,298,0.2,0.0,59.6,0.35
PM01761,R288,Payments,Wire Transfer,30,18.0,0.0,540.0,0.12
PM01762,R002,Payments,Remote Deposit Capture,793,0.2,0.0,158.6,0.08
PM01763,R468,Payments,Positive Pay,577,0.08,0.0,46.16,0.06
PM01764,R069,Payments,Account Reconciliation,984,0.05,0.0,49.2,0.05
PM01765,R262,Payments,RTP / Instant,89,0.45,0.0,40.05,0.13
PM01766,R009,Payments,Commercial Card,0,0.0,3676800.0,45960.0,0.0
PM01767,R274,Payments,Positive Pay,968,0.08,0.0,77.44,0.13
PM01768,R498,Payments,RTP / Instant,277,0.45,0.0,124.65,0.38
PM01769,R418,Payments,ACH Origination,964,0.12,0.0,115.68,0.15
PM01770,R493,Payments,Remote Deposit Capture,77,0.2,0.0,15.4,0.32
PM01771,R011,Payments,Commercial Card,0,0.0,44400.0,555.0,0.0
PM01772,R258,Payments,Lockbox,125,0.65,0.0,81.25,0.05
PM01773,R297,Payments,Positive Pay,205,0.08,0.0,16.4,0.11
PM01774,R026,Payments,Commercial Card,0,0.0,1052000.0,13150.0,0.0
PM01775,R108,Payments,ACH Origination,3809,0.12,0.0,457.08,0.3
PM01776,R264,Payments,Wire Transfer,11,18.0,0.0,198.0,0.28
PM01777,R010,Payments,Remote Deposit Capture,641,0.2,0.0,128.2,0.19
PM01778,R008,Payments,ACH Origination,8836,0.12,0.0,1060.32,0.25
PM01779,R454,Payments,ACH Origination,1976,0.12,0.0,237.12,0.42
PM01780,R046,Payments,Remote Deposit Capture,144,0.2,0.0,28.8,0.03
PM01781,R209,Payments,Account Reconciliation,274,0.05,0.0,13.7,0.04
PM01782,R384,Payments,Positive Pay,203,0.08,0.0,16.24,0.22
PM01783,R072,Payments,Remote Deposit Capture,275,0.2,0.0,55.0,0.36
PM01784,R132,Payments,Commercial Card,0,0.0,183200.0,2290.0,0.0
PM01785,R295,Payments,ACH Origination,1919,0.12,0.0,230.28,0.33
PM01786,R215,Payments,ACH Origination,4009,0.12,0.0,481.08,0.1
PM01787,R001,Payments,Remote Deposit Capture,436,0.2,0.0,87.2,0.34
PM01788,R315,Payments,Lockbox,449,0.65,0.0,291.85,0.1
PM01789,R146,Payments,RTP / Instant,154,0.45,0.0,69.3,0.01
PM01790,R045,Payments,RTP / Instant,187,0.45,0.0,84.15,0.07
PM01791,R432,Payments,Account Reconciliation,815,0.05,0.0,40.75,0.44
PM01792,R105,Payments,Account Reconciliation,603,0.05,0.0,30.15,0.32
PM01793,R356,Payments,Positive Pay,1725,0.08,0.0,138.0,0.07
PM01794,R008,Payments,Lockbox,1298,0.65,0.0,843.7,0.14
PM01795,R303,Payments,Positive Pay,266,0.08,0.0,21.28,0.4
PM01796,R368,Payments,Lockbox,742,0.65,0.0,482.3,0.32
PM01797,R010,Payments,RTP / Instant,1022,0.45,0.0,459.9,0.11
PM01798,R071,Payments,Wire Transfer,8,18.0,0.0,144.0,0.44
PM01799,R152,Payments,Lockbox,128,0.65,0.0,83.2,0.26
PM01800,R370,Payments,Lockbox,175,0.65,0.0,113.75,0.25
PM01801,R014,Payments,RTP / Instant,42,0.45,0.0,18.9,0.26
PM01802,R367,Payments,RTP / Instant,73,0.45,0.0,32.85,0.33
PM01803,R392,Payments,Commercial Card,0,0.0,1567700.0,19596.25,0.0
PM01804,R001,Payments,Account Reconciliation,1946,0.05,0.0,97.3,0.01
PM01805,R188,Payments,Account Reconciliation,188,0.05,0.0,9.4,0.29
PM01806,R206,Payments,Account Reconciliation,2106,0.05,0.0,105.3,0.21
PM01807,R330,Payments,Remote Deposit Capture,464,0.2,0.0,92.8,0.37
