account_id,relationship_id,product,sub_type,commitment,utilization,balance,tenor_yrs,rate_type,spread,unused_fee,orig_fee_pct,rating,collateral,remaining_yrs
RV00197,R466,Revolver,Corporate RCF,1081000.0,0.716,773800.0,5.0,Floating,0.022,0.0015,0.005,4,Senior Secured,1.44
RV00198,R133,Revolver,Working Capital Line,1661000.0,0.552,916200.0,3.0,Floating,0.0232,0.0015,0.001,5,Senior Secured,2.75
RV00199,R271,Revolver,Working Capital Line,874000.0,0.469,409500.0,3.0,Floating,0.0229,0.0035,0.005,6,Senior Secured,1.28
RV00200,R047,Revolver,ABL Revolver,1085000.0,0.441,478300.0,1.0,Floating,0.0177,0.0025,0.005,4,Unsecured,0.38
RV00201,R025,Revolver,Corporate RCF,709000.0,0.301,213200.0,2.0,Floating,0.0229,0.0035,0.001,7,Senior Secured,0.84
RV00202,R190,Revolver,Corporate RCF,2174000.0,0.441,959500.0,1.0,Floating,0.025,0.002,0.005,6,Senior Secured,0.85
RV00203,R008,Revolver,Working Capital Line,9819000.0,0.329,3229100.0,3.0,Floating,0.0201,0.0015,0.005,5,Unsecured,1.25
RV00204,R453,Revolver,Corporate RCF,764000.0,0.3,229400.0,5.0,Floating,0.0344,0.002,0.0025,9,Unsecured,3.44
RV00205,R005,Revolver,Working Capital Line,6202000.0,0.087,538700.0,2.0,Floating,0.0197,0.0015,0.0025,5,Senior Secured,0.95
RV00206,R221,Revolver,Working Capital Line,2396000.0,0.654,1566700.0,1.0,Floating,0.0186,0.002,0.005,4,Unsecured,0.73
RV00207,R267,Revolver,Working Capital Line,906000.0,0.52,471200.0,5.0,Floating,0.0243,0.0015,0.001,7,Senior Secured,3.37
RV00208,R258,Revolver,ABL Revolver,838000.0,0.412,345000.0,5.0,Floating,0.0269,0.0015,0.0025,7,Senior Secured,4.99
RV00209,R019,Revolver,ABL Revolver,1599000.0,0.497,794300.0,3.0,Floating,0.0166,0.0025,0.001,4,Senior Secured,1.35
RV00210,R345,Revolver,Working Capital Line,1754000.0,0.732,1283500.0,1.0,Floating,0.019,0.0035,0.005,4,Senior Secured,0.48
RV00211,R031,Revolver,Corporate RCF,5571000.0,0.334,1860200.0,3.0,Floating,0.0164,0.0015,0.001,4,Unsecured,1.08
RV00212,R114,Revolver,Working Capital Line,4389000.0,0.157,687400.0,2.0,Floating,0.0245,0.0035,0.001,6,Senior Secured,1.14
RV00213,R376,Revolver,ABL Revolver,1536000.0,0.552,848500.0,3.0,Floating,0.0233,0.0035,0.005,5,Unsecured,2.61
RV00214,R493,Revolver,ABL Revolver,1606000.0,0.374,599900.0,3.0,Floating,0.0159,0.0015,0.0025,3,Senior Secured,1.11
RV00215,R125,Revolver,Working Capital Line,158000.0,0.351,55400.0,5.0,Floating,0.0242,0.0015,0.005,6,Senior Secured,4.85
RV00216,R149,Revolver,Working Capital Line,1859000.0,0.093,172700.0,1.0,Floating,0.0225,0.0015,0.001,5,Unsecured,0.21
RV00217,R065,Revolver,ABL Revolver,238000.0,0.521,123900.0,5.0,Floating,0.027,0.0025,0.005,6,Unsecured,4.22
RV00218,R360,Revolver,ABL Revolver,363000.0,0.293,106500.0,1.0,Floating,0.0121,0.0025,0.005,2,Senior Secured,0.75
RV00219,R450,Revolver,Working Capital Line,1188000.0,0.603,716300.0,1.0,Floating,0.0273,0.0035,0.005,7,Senior Secured,0.92
RV00220,R348,Revolver,ABL Revolver,504000.0,0.337,170100.0,5.0,Floating,0.0209,0.0025,0.001,4,Senior Secured,3.09
RV00221,R006,Revolver,Working Capital Line,3711000.0,0.396,1468700.0,2.0,Floating,0.0187,0.0015,0.0025,5,Unsecured,1.49
RV00222,R301,Revolver,Working Capital Line,570000.0,0.172,97800.0,2.0,Floating,0.0111,0.0035,0.005,3,Senior Secured,0.48
RV00223,R001,Revolver,ABL Revolver,14162000.0,0.227,3220500.0,2.0,Floating,0.0147,0.0035,0.005,4,Senior Secured,1.03
RV00224,R113,Revolver,Working Capital Line,381000.0,0.572,217800.0,1.0,Floating,0.0194,0.0025,0.001,4,Unsecured,0.82
RV00225,R005,Revolver,ABL Revolver,6995000.0,0.359,2508100.0,1.0,Floating,0.0214,0.0035,0.001,6,Unsecured,0.29
RV00226,R136,Revolver,Working Capital Line,627000.0,0.486,304600.0,3.0,Floating,0.0264,0.002,0.0025,6,Senior Secured,2.48
RV00227,R008,Revolver,Corporate RCF,15361000.0,0.093,1428700.0,1.0,Floating,0.0252,0.0025,0.001,6,Unsecured,0.45
RV00228,R019,Revolver,Working Capital Line,5671000.0,0.345,1957500.0,5.0,Floating,0.0167,0.0025,0.005,4,Senior Secured,2.41
RV00229,R247,Revolver,ABL Revolver,507000.0,0.318,161200.0,3.0,Floating,0.0186,0.002,0.0025,5,Unsecured,2.15
RV00230,R275,Revolver,ABL Revolver,6773000.0,0.194,1312600.0,5.0,Floating,0.0116,0.0035,0.0025,2,Senior Secured,1.31
RV00231,R455,Revolver,Working Capital Line,1526000.0,0.262,399100.0,5.0,Floating,0.0227,0.0025,0.005,6,Unsecured,3.5
RV00232,R168,Revolver,Corporate RCF,3270000.0,0.189,618800.0,3.0,Floating,0.0238,0.0035,0.001,5,Unsecured,2.79
RV00233,R471,Revolver,Working Capital Line,1136000.0,0.343,389900.0,2.0,Floating,0.0214,0.002,0.005,6,Unsecured,0.55
RV00234,R281,Revolver,Working Capital Line,1231000.0,0.333,409400.0,5.0,Floating,0.0194,0.002,0.0025,4,Senior Secured,2.01
RV00235,R354,Revolver,ABL Revolver,8757000.0,0.325,2848000.0,2.0,Floating,0.0207,0.0035,0.005,4,Unsecured,0.42
RV00236,R003,Revolver,Corporate RCF,8235000.0,0.405,3338200.0,1.0,Floating,0.0171,0.0015,0.0025,4,Senior Secured,0.61
RV00237,R307,Revolver,Corporate RCF,583000.0,0.223,129800.0,3.0,Floating,0.0216,0.0025,0.005,5,Senior Secured,2.35
RV00238,R232,Revolver,ABL Revolver,715000.0,0.461,329500.0,1.0,Floating,0.0232,0.0035,0.001,6,Senior Secured,0.94
RV00239,R300,Revolver,Working Capital Line,235000.0,0.292,68700.0,3.0,Floating,0.016,0.0035,0.001,2,Unsecured,1.48
RV00240,R212,Revolver,Working Capital Line,3247000.0,0.237,770700.0,5.0,Floating,0.0314,0.0035,0.0025,9,Senior Secured,1.6
RV00241,R185,Revolver,Working Capital Line,3504000.0,0.399,1399500.0,3.0,Floating,0.031,0.0025,0.001,8,Unsecured,0.67
RV00242,R012,Revolver,Working Capital Line,1029000.0,0.401,413000.0,1.0,Floating,0.0232,0.0015,0.001,6,Unsecured,0.46
RV00243,R478,Revolver,ABL Revolver,353000.0,0.571,201400.0,1.0,Floating,0.0254,0.002,0.0025,8,Unsecured,0.61
RV00244,R007,Revolver,Working Capital Line,7446000.0,0.351,2610300.0,2.0,Floating,0.0195,0.0035,0.001,6,Senior Secured,1.84
RV00245,R329,Revolver,Working Capital Line,6117000.0,0.294,1801200.0,1.0,Floating,0.0232,0.0025,0.0025,6,Unsecured,0.37
RV00246,R271,Revolver,Working Capital Line,313000.0,0.131,41100.0,3.0,Floating,0.0288,0.002,0.0025,8,Senior Secured,2.48
RV00247,R259,Revolver,Working Capital Line,2401000.0,0.294,705500.0,3.0,Floating,0.0194,0.0035,0.0025,5,Unsecured,1.75
RV00248,R001,Revolver,ABL Revolver,6763000.0,0.649,4390100.0,3.0,Floating,0.016,0.002,0.005,4,Senior Secured,2.68
RV00249,R470,Revolver,Working Capital Line,382000.0,0.391,149400.0,3.0,Floating,0.0194,0.002,0.001,4,Unsecured,2.67
RV00250,R156,Revolver,Corporate RCF,579000.0,0.408,236000.0,2.0,Floating,0.0201,0.002,0.005,5,Unsecured,1.77
RV00251,R466,Revolver,Working Capital Line,4252000.0,0.463,1967500.0,1.0,Floating,0.0145,0.002,0.0025,3,Senior Secured,0.52
RV00252,R136,Revolver,Corporate RCF,253000.0,0.347,87800.0,3.0,Floating,0.0242,0.0025,0.005,7,Senior Secured,1.43
RV00253,R405,Revolver,Working Capital Line,456000.0,0.382,174200.0,2.0,Floating,0.0268,0.0035,0.005,7,Senior Secured,0.73
RV00254,R169,Revolver,Corporate RCF,6231000.0,0.106,658100.0,2.0,Floating,0.0151,0.0035,0.001,2,Unsecured,0.77
RV00255,R003,Revolver,Working Capital Line,8924000.0,0.232,2073000.0,3.0,Floating,0.0233,0.002,0.001,6,Unsecured,2.08
RV00256,R196,Revolver,ABL Revolver,1297000.0,0.372,482000.0,2.0,Floating,0.0279,0.002,0.005,8,Senior Secured,1.94
RV00257,R259,Revolver,Corporate RCF,2100000.0,0.676,1419200.0,1.0,Floating,0.0219,0.0035,0.0025,4,Unsecured,0.68
RV00258,R494,Revolver,Working Capital Line,2192000.0,0.304,666700.0,2.0,Floating,0.0228,0.0025,0.001,6,Senior Secured,1.06
RV00259,R001,Revolver,Corporate RCF,9896000.0,0.254,2510100.0,1.0,Floating,0.016,0.0015,0.001,5,Unsecured,0.39
RV00260,R339,Revolver,Working Capital Line,508000.0,0.335,170000.0,3.0,Floating,0.018,0.0025,0.005,5,Unsecured,2.16
RV00261,R170,Revolver,Working Capital Line,583000.0,0.446,260200.0,1.0,Floating,0.0297,0.0035,0.0025,9,Senior Secured,0.37
RV00262,R054,Revolver,ABL Revolver,1139000.0,0.48,546800.0,5.0,Floating,0.0214,0.002,0.005,5,Unsecured,1.37
RV00263,R435,Revolver,Working Capital Line,271000.0,0.319,86400.0,2.0,Floating,0.023,0.0025,0.005,6,Senior Secured,0.55
RV00264,R013,Revolver,Working Capital Line,2912000.0,0.325,947800.0,1.0,Floating,0.0222,0.0035,0.001,6,Senior Secured,0.88
RV00265,R150,Revolver,Corporate RCF,4071000.0,0.125,507300.0,1.0,Floating,0.019,0.0015,0.001,5,Unsecured,0.51
RV00266,R164,Revolver,Corporate RCF,2138000.0,0.362,773500.0,5.0,Floating,0.0157,0.0035,0.005,4,Senior Secured,4.76
RV00267,R393,Revolver,Working Capital Line,1214000.0,0.389,472000.0,3.0,Floating,0.0161,0.0015,0.005,4,Senior Secured,1.79
RV00268,R069,Revolver,Working Capital Line,7687000.0,0.253,1942000.0,3.0,Floating,0.0227,0.0015,0.0025,5,Senior Secured,2.26
RV00269,R177,Revolver,ABL Revolver,15368000.0,0.312,4801500.0,5.0,Floating,0.0271,0.002,0.005,6,Unsecured,4.31
RV00270,R363,Revolver,Working Capital Line,3579000.0,0.691,2471500.0,2.0,Floating,0.0272,0.0015,0.0025,6,Unsecured,1.8
RV00271,R240,Revolver,Corporate RCF,185000.0,0.199,36900.0,3.0,Floating,0.0193,0.0025,0.001,4,Unsecured,0.99
RV00272,R041,Revolver,Working Capital Line,1990000.0,0.494,982800.0,3.0,Floating,0.0197,0.0025,0.005,5,Unsecured,1.12
RV00273,R285,Revolver,Working Capital Line,1383000.0,0.397,549600.0,5.0,Floating,0.0278,0.002,0.005,8,Unsecured,1.6
RV00274,R497,Revolver,Corporate RCF,1695000.0,0.665,1127100.0,2.0,Floating,0.0194,0.0035,0.005,4,Unsecured,1.11
RV00275,R307,Revolver,ABL Revolver,4385000.0,0.424,1858000.0,5.0,Floating,0.0174,0.002,0.005,4,Unsecured,1.62
RV00276,R483,Revolver,Corporate RCF,3819000.0,0.128,489800.0,3.0,Floating,0.0187,0.0035,0.005,4,Senior Secured,2.16
RV00277,R484,Revolver,Working Capital Line,1269000.0,0.63,799100.0,5.0,Floating,0.0274,0.0025,0.0025,6,Unsecured,2.45
RV00278,R488,Revolver,ABL Revolver,761000.0,0.446,339500.0,1.0,Floating,0.0155,0.0025,0.001,3,Senior Secured,0.97
RV00279,R472,Revolver,Working Capital Line,1347000.0,0.627,844100.0,2.0,Floating,0.0337,0.0035,0.001,8,Senior Secured,1.71
RV00280,R211,Revolver,ABL Revolver,2218000.0,0.264,584700.0,1.0,Floating,0.0212,0.002,0.001,6,Senior Secured,0.78
RV00281,R475,Revolver,Working Capital Line,719000.0,0.233,167700.0,5.0,Floating,0.0216,0.0015,0.0025,5,Senior Secured,3.75
RV00282,R340,Revolver,Working Capital Line,2080000.0,0.802,1668700.0,1.0,Floating,0.0269,0.0035,0.001,7,Unsecured,0.23
RV00283,R385,Revolver,ABL Revolver,1188000.0,0.42,499200.0,3.0,Floating,0.0159,0.0025,0.001,4,Senior Secured,0.8
RV00284,R395,Revolver,Working Capital Line,84000.0,0.891,74800.0,1.0,Floating,0.0279,0.0015,0.005,7,Unsecured,0.55
RV00285,R322,Revolver,Working Capital Line,624000.0,0.296,184600.0,1.0,Floating,0.021,0.0035,0.001,4,Senior Secured,0.93
RV00286,R157,Revolver,ABL Revolver,349000.0,0.588,205200.0,2.0,Floating,0.0223,0.0025,0.0025,4,Unsecured,0.55
RV00287,R118,Revolver,Corporate RCF,488000.0,0.442,215600.0,3.0,Floating,0.0243,0.0025,0.0025,6,Senior Secured,1.61
RV00288,R001,Revolver,Working Capital Line,8692000.0,0.346,3011700.0,1.0,Floating,0.0083,0.0015,0.005,3,Unsecured,0.84
RV00289,R468,Revolver,Working Capital Line,333000.0,0.248,82600.0,5.0,Floating,0.0189,0.0035,0.005,4,Senior Secured,2.28
RV00290,R468,Revolver,Working Capital Line,296000.0,0.202,59700.0,3.0,Floating,0.0194,0.0025,0.005,4,Unsecured,2.83
RV00291,R354,Revolver,ABL Revolver,382000.0,0.557,212900.0,5.0,Floating,0.0174,0.0025,0.001,4,Unsecured,4.74
RV00292,R006,Revolver,Corporate RCF,2691000.0,0.646,1738500.0,3.0,Floating,0.0184,0.0015,0.001,5,Unsecured,0.74
RV00293,R412,Revolver,Working Capital Line,535000.0,0.416,222800.0,3.0,Floating,0.0141,0.0025,0.005,3,Unsecured,2.08
RV00294,R491,Revolver,ABL Revolver,515000.0,0.447,230100.0,3.0,Floating,0.0148,0.0035,0.005,3,Senior Secured,0.95
RV00295,R392,Revolver,Working Capital Line,4916000.0,0.573,2817000.0,1.0,Floating,0.0283,0.0035,0.0025,7,Senior Secured,0.55
RV00296,R356,Revolver,Working Capital Line,1085000.0,0.229,249000.0,3.0,Floating,0.0347,0.002,0.005,9,Senior Secured,2.75
RV00297,R216,Revolver,ABL Revolver,1916000.0,0.768,1471700.0,5.0,Floating,0.0098,0.0015,0.005,2,Senior Secured,1.29
RV00298,R307,Revolver,Working Capital Line,540000.0,0.733,395800.0,1.0,Floating,0.0197,0.002,0.0025,5,Senior Secured,0.95
RV00299,R384,Revolver,Working Capital Line,1825000.0,0.639,1166300.0,1.0,Floating,0.0119,0.0025,0.005,3,Unsecured,1.0
RV00300,R462,Revolver,Working Capital Line,767000.0,0.122,94000.0,3.0,Floating,0.03,0.002,0.005,7,Unsecured,2.21
RV00301,R364,Revolver,Working Capital Line,2269000.0,0.365,827800.0,5.0,Floating,0.0336,0.0025,0.0025,9,Unsecured,2.43
RV00302,R067,Revolver,Working Capital Line,312000.0,0.348,108600.0,2.0,Floating,0.0111,0.0035,0.0025,3,Unsecured,0.8
RV00303,R456,Revolver,ABL Revolver,843000.0,0.072,60300.0,5.0,Floating,0.0206,0.0015,0.0025,5,Senior Secured,2.73
RV00304,R446,Revolver,Working Capital Line,525000.0,0.099,52000.0,2.0,Floating,0.0117,0.0015,0.001,2,Senior Secured,0.69
RV00305,R152,Revolver,Working Capital Line,292000.0,0.193,56500.0,2.0,Floating,0.022,0.002,0.001,6,Unsecured,0.43
RV00306,R348,Revolver,Working Capital Line,829000.0,0.324,268700.0,5.0,Floating,0.02,0.0015,0.001,4,Senior Secured,1.25
RV00307,R058,Revolver,Working Capital Line,4193000.0,0.292,1226300.0,2.0,Floating,0.0339,0.0035,0.001,9,Senior Secured,1.46
RV00308,R448,Revolver,Working Capital Line,1227000.0,0.657,806700.0,3.0,Floating,0.01,0.0015,0.0025,1,Unsecured,0.65
RV00309,R430,Revolver,Working Capital Line,786000.0,0.043,33500.0,5.0,Floating,0.0222,0.0015,0.0025,6,Senior Secured,2.21
RV00310,R016,Revolver,Working Capital Line,812000.0,0.639,518700.0,1.0,Floating,0.0194,0.002,0.005,5,Senior Secured,0.74
RV00311,R295,Revolver,Working Capital Line,237000.0,0.145,34300.0,1.0,Floating,0.018,0.002,0.001,4,Senior Secured,0.34
RV00312,R470,Revolver,Working Capital Line,434000.0,0.224,97100.0,5.0,Floating,0.0198,0.0025,0.005,5,Unsecured,2.33
RV00313,R401,Revolver,Working Capital Line,588000.0,0.549,322800.0,3.0,Floating,0.0151,0.0015,0.001,3,Senior Secured,0.68
RV00314,R388,Revolver,ABL Revolver,612000.0,0.224,136800.0,5.0,Floating,0.033,0.0035,0.0025,9,Unsecured,1.45
RV00315,R002,Revolver,Working Capital Line,5992000.0,0.223,1336900.0,5.0,Floating,0.0104,0.0015,0.001,3,Senior Secured,1.9
RV00316,R009,Revolver,ABL Revolver,1666000.0,0.244,406700.0,3.0,Floating,0.0176,0.0035,0.001,5,Unsecured,0.9
RV00317,R097,Revolver,Corporate RCF,502000.0,0.295,147900.0,2.0,Floating,0.015,0.0025,0.001,3,Unsecured,1.16
RV00318,R131,Revolver,Working Capital Line,1384000.0,0.438,605500.0,2.0,Floating,0.0238,0.0035,0.001,5,Senior Secured,0.6
RV00319,R478,Revolver,Working Capital Line,260000.0,0.579,150500.0,1.0,Floating,0.028,0.0015,0.0025,7,Unsecured,0.44
RV00320,R241,Revolver,Working Capital Line,640000.0,0.2,128000.0,2.0,Floating,0.0207,0.0025,0.001,5,Senior Secured,1.56
RV00321,R421,Revolver,Working Capital Line,1147000.0,0.607,696500.0,5.0,Floating,0.0215,0.002,0.001,5,Senior Secured,3.62
RV00322,R001,Revolver,Corporate RCF,3632000.0,0.46,1671000.0,5.0,Floating,0.0162,0.0025,0.0025,4,Senior Secured,2.53
RV00323,R436,Revolver,Working Capital Line,3595000.0,0.11,394900.0,5.0,Floating,0.0201,0.0015,0.001,4,Senior Secured,4.72
RV00324,R188,Revolver,Working Capital Line,224000.0,0.318,71100.0,5.0,Floating,0.016,0.0025,0.005,3,Unsecured,4.15
RV00325,R361,Revolver,Working Capital Line,1961000.0,0.623,1221400.0,1.0,Floating,0.0205,0.0035,0.005,4,Unsecured,0.69
RV00326,R096,Revolver,Working Capital Line,3675000.0,0.414,1521400.0,3.0,Floating,0.0208,0.0035,0.001,6,Unsecured,1.65
RV00327,R466,Revolver,Corporate RCF,927000.0,0.505,468000.0,1.0,Floating,0.0135,0.0035,0.0025,3,Senior Secured,0.25
RV00328,R386,Revolver,Working Capital Line,7276000.0,0.41,2979700.0,3.0,Floating,0.0212,0.0025,0.005,5,Unsecured,1.59
RV00329,R065,Revolver,Working Capital Line,655000.0,0.705,461900.0,5.0,Floating,0.0245,0.0015,0.005,6,Unsecured,3.18
RV00330,R082,Revolver,ABL Revolver,505000.0,0.268,135500.0,5.0,Floating,0.0255,0.002,0.001,5,Senior Secured,4.96
RV00331,R332,Revolver,Corporate RCF,3031000.0,0.401,1216700.0,5.0,Floating,0.0227,0.0015,0.005,7,Unsecured,4.81
RV00332,R289,Revolver,Working Capital Line,4620000.0,0.559,2582400.0,2.0,Floating,0.0234,0.0015,0.0025,6,Unsecured,0.58
RV00333,R005,Revolver,ABL Revolver,3935000.0,0.714,2807700.0,3.0,Floating,0.0195,0.002,0.005,5,Unsecured,2.95
RV00334,R462,Revolver,Working Capital Line,796000.0,0.255,203100.0,1.0,Floating,0.0268,0.0025,0.001,7,Unsecured,0.8
RV00335,R097,Revolver,Working Capital Line,2257000.0,0.2,451300.0,3.0,Floating,0.0214,0.0015,0.005,4,Senior Secured,2.24
RV00336,R309,Revolver,ABL Revolver,821000.0,0.435,357000.0,2.0,Floating,0.0309,0.0035,0.005,8,Unsecured,1.85
RV00337,R195,Revolver,Working Capital Line,1505000.0,0.15,226200.0,5.0,Floating,0.0259,0.0025,0.001,8,Unsecured,2.3
RV00338,R217,Revolver,Working Capital Line,1779000.0,0.077,136600.0,2.0,Floating,0.0294,0.0025,0.005,7,Unsecured,1.04
RV00339,R007,Revolver,ABL Revolver,4428000.0,0.28,1241000.0,3.0,Floating,0.0244,0.0025,0.001,6,Senior Secured,2.69
RV00340,R420,Revolver,Corporate RCF,1285000.0,0.563,722900.0,5.0,Floating,0.0268,0.002,0.005,7,Senior Secured,1.42
RV00341,R005,Revolver,Corporate RCF,7304000.0,0.123,901300.0,1.0,Floating,0.0161,0.0025,0.005,5,Senior Secured,0.77
RV00342,R172,Revolver,Working Capital Line,884000.0,0.305,269300.0,3.0,Floating,0.0148,0.0025,0.001,3,Senior Secured,2.54
RV00343,R254,Revolver,Working Capital Line,362000.0,0.255,92200.0,5.0,Floating,0.0216,0.0035,0.005,5,Unsecured,4.54
RV00344,R281,Revolver,Corporate RCF,490000.0,0.912,446900.0,5.0,Floating,0.0227,0.0025,0.005,5,Unsecured,1.88
RV00345,R490,Revolver,Working Capital Line,6098000.0,0.102,621600.0,1.0,Floating,0.0116,0.0035,0.0025,3,Unsecured,0.74
RV00346,R133,Revolver,Corporate RCF,2094000.0,0.784,1642400.0,3.0,Floating,0.0248,0.002,0.001,7,Senior Secured,0.81
RV00347,R104,Revolver,ABL Revolver,1731000.0,0.326,564600.0,2.0,Floating,0.0201,0.002,0.0025,4,Unsecured,1.78
RV00348,R177,Revolver,Working Capital Line,3929000.0,0.25,980900.0,1.0,Floating,0.0265,0.0035,0.005,6,Senior Secured,0.59
RV00349,R228,Revolver,Working Capital Line,3834000.0,0.408,1564900.0,1.0,Floating,0.0272,0.0025,0.001,7,Senior Secured,0.7
RV00350,R313,Revolver,Working Capital Line,1131000.0,0.785,888000.0,3.0,Floating,0.0146,0.002,0.005,2,Senior Secured,2.64
RV00351,R447,Revolver,Working Capital Line,1272000.0,0.345,438900.0,2.0,Floating,0.0216,0.002,0.001,5,Unsecured,1.21
RV00352,R008,Revolver,ABL Revolver,11266000.0,0.576,6494500.0,3.0,Floating,0.0234,0.0025,0.005,6,Unsecured,1.82
RV00353,R119,Revolver,ABL Revolver,249000.0,0.104,26000.0,1.0,Floating,0.021,0.0025,0.0025,5,Unsecured,0.57
RV00354,R497,Revolver,Working Capital Line,1298000.0,0.085,110800.0,1.0,Floating,0.0161,0.002,0.005,3,Senior Secured,0.68
RV00355,R005,Revolver,ABL Revolver,2909000.0,0.567,1648500.0,3.0,Floating,0.0176,0.0015,0.001,6,Senior Secured,2.32
RV00356,R277,Revolver,ABL Revolver,2387000.0,0.25,597900.0,1.0,Floating,0.0277,0.0035,0.001,7,Senior Secured,0.84
RV00357,R276,Revolver,Working Capital Line,11716000.0,0.343,4017700.0,1.0,Floating,0.0154,0.002,0.0025,4,Unsecured,0.22
RV00358,R002,Revolver,ABL Revolver,1043000.0,0.749,781000.0,1.0,Floating,0.0144,0.0015,0.005,3,Unsecured,0.48
RV00359,R147,Revolver,ABL Revolver,10811000.0,0.28,3027400.0,2.0,Floating,0.031,0.002,0.005,9,Senior Secured,1.09
RV00360,R233,Revolver,ABL Revolver,953000.0,0.528,502900.0,2.0,Floating,0.0298,0.0035,0.005,8,Senior Secured,0.56
RV00361,R009,Revolver,Corporate RCF,18272000.0,0.254,4634000.0,5.0,Floating,0.0099,0.0015,0.005,3,Unsecured,4.01
RV00362,R478,Revolver,ABL Revolver,1390000.0,0.375,521800.0,3.0,Floating,0.0225,0.0025,0.005,6,Senior Secured,1.85
RV00363,R158,Revolver,Working Capital Line,3222000.0,0.092,297000.0,1.0,Floating,0.0214,0.002,0.005,5,Senior Secured,0.2
RV00364,R402,Revolver,ABL Revolver,1064000.0,0.604,643000.0,1.0,Floating,0.0222,0.0025,0.001,5,Unsecured,0.71
RV00365,R068,Revolver,ABL Revolver,258000.0,0.598,154300.0,5.0,Floating,0.0257,0.0025,0.001,6,Unsecured,2.36
RV00366,R196,Revolver,Working Capital Line,2404000.0,0.602,1447700.0,1.0,Floating,0.024,0.0015,0.001,7,Unsecured,0.78
RV00367,R116,Revolver,Working Capital Line,4205000.0,0.097,407800.0,1.0,Floating,0.0205,0.002,0.0025,6,Senior Secured,0.34
RV00368,R318,Revolver,Working Capital Line,726000.0,0.533,387000.0,1.0,Floating,0.0159,0.0035,0.001,4,Unsecured,0.2
RV00369,R318,Revolver,Working Capital Line,1593000.0,0.541,862000.0,3.0,Floating,0.0158,0.0035,0.0025,4,Senior Secured,0.81
RV00370,R033,Revolver,Working Capital Line,831000.0,0.167,138800.0,3.0,Floating,0.021,0.0035,0.0025,4,Unsecured,1.66
RV00371,R337,Revolver,ABL Revolver,516000.0,0.463,239000.0,2.0,Floating,0.0318,0.002,0.0025,8,Senior Secured,1.6
RV00372,R009,Revolver,Corporate RCF,2764000.0,0.514,1421100.0,1.0,Floating,0.0176,0.0015,0.0025,5,Senior Secured,0.68
RV00373,R114,Revolver,ABL Revolver,619000.0,0.032,20000.0,3.0,Floating,0.0297,0.0035,0.005,7,Senior Secured,0.64
RV00374,R426,Revolver,Corporate RCF,3178000.0,0.289,917900.0,1.0,Floating,0.0205,0.0025,0.001,4,Senior Secured,0.67
RV00375,R109,Revolver,Working Capital Line,151000.0,0.363,54800.0,2.0,Floating,0.0202,0.0015,0.001,6,Senior Secured,1.17
RV00376,R401,Revolver,Working Capital Line,437000.0,0.175,76400.0,5.0,Floating,0.0102,0.0025,0.0025,2,Senior Secured,4.19
RV00377,R079,Revolver,Working Capital Line,146000.0,0.083,12100.0,1.0,Floating,0.0202,0.002,0.001,6,Unsecured,0.41
RV00378,R265,Revolver,Working Capital Line,506000.0,0.447,226400.0,2.0,Floating,0.0177,0.0015,0.005,4,Senior Secured,1.55
RV00379,R041,Revolver,Working Capital Line,7767000.0,0.115,895500.0,3.0,Floating,0.0179,0.0015,0.0025,4,Senior Secured,2.12
RV00380,R034,Revolver,Corporate RCF,909000.0,0.334,303600.0,3.0,Floating,0.0179,0.002,0.001,4,Unsecured,2.1
RV00381,R394,Revolver,Working Capital Line,4978000.0,0.783,3898300.0,2.0,Floating,0.0194,0.0015,0.0025,6,Unsecured,1.05
RV00382,R286,Revolver,Corporate RCF,11446000.0,0.085,968200.0,2.0,Floating,0.0206,0.0035,0.001,6,Senior Secured,0.42
RV00383,R372,Revolver,ABL Revolver,9781000.0,0.502,4906200.0,2.0,Floating,0.0296,0.0015,0.0025,8,Senior Secured,0.7
RV00384,R182,Revolver,ABL Revolver,994000.0,0.292,289900.0,2.0,Floating,0.0163,0.0015,0.0025,3,Senior Secured,1.75
