account_id,relationship_id,product,sub_type,deposit_type,balance,rate_paid,tenor_yrs
DP01338,R004,Deposit,Money Market / Sweep,Non-Operating,4466600.0,0.0282,0.0
DP01339,R302,Deposit,Money Market / Sweep,Non-Operating,77000.0,0.0315,0.0
DP01340,R141,Deposit,Commercial CD,Time Deposit,347400.0,0.0401,0.5
DP01341,R063,Deposit,Analyzed DDA,Operating,2587200.0,0.0051,0.0
DP01342,R008,Deposit,Money Market / Sweep,Non-Operating,982900.0,0.0334,0.0
DP01343,R139,Deposit,Commercial CD,Time Deposit,212100.0,0.0354,2.0
DP01344,R200,Deposit,Money Market / Sweep,Non-Operating,9261600.0,0.0307,0.0
DP01345,R423,Deposit,Analyzed DDA,Operating,406300.0,0.0101,0.0
DP01346,R116,Deposit,Analyzed DDA,Operating,593700.0,0.0039,0.0
DP01347,R268,Deposit,Analyzed DDA,Operating,713800.0,0.0091,0.0
DP01348,R034,Deposit,Analyzed DDA,Operating,908000.0,0.0032,0.0
DP01349,R082,Deposit,Analyzed DDA,Operating,32000.0,0.0048,0.0
DP01350,R002,Deposit,Money Market / Sweep,Non-Operating,1034000.0,0.0291,0.0
DP01351,R176,Deposit,Analyzed DDA,Operating,3783500.0,0.0094,0.0
DP01352,R361,Deposit,Analyzed DDA,Operating,671500.0,0.0021,0.0
DP01353,R077,Deposit,Analyzed DDA,Operating,2090400.0,0.0043,0.0
DP01354,R004,Deposit,Money Market / Sweep,Non-Operating,1440100.0,0.0354,0.0
DP01355,R437,Deposit,Analyzed DDA,Operating,457800.0,0.0082,0.0
DP01356,R480,Deposit,Analyzed DDA,Operating,1225500.0,0.001,0.0
DP01357,R022,Deposit,Money Market / Sweep,Non-Operating,279800.0,0.0355,0.0
DP01358,R425,Deposit,Analyzed DDA,Operating,596800.0,0.009,0.0
DP01359,R024,Deposit,Analyzed DDA,Operating,158600.0,0.0046,0.0
DP01360,R076,Deposit,Money Market / Sweep,Non-Operating,1621200.0,0.0329,0.0
DP01361,R013,Deposit,Analyzed DDA,Operating,771800.0,0.0033,0.0
DP01362,R036,Deposit,Analyzed DDA,Operating,406400.0,0.0075,0.0
DP01363,R006,Deposit,Money Market / Sweep,Non-Operating,4605300.0,0.0326,0.0
DP01364,R006,Deposit,Analyzed DDA,Operating,2979000.0,0.0091,0.0
DP01365,R463,Deposit,Analyzed DDA,Operating,86300.0,0.01,0.0
DP01366,R123,Deposit,Analyzed DDA,Operating,179600.0,0.0076,0.0
DP01367,R214,Deposit,Analyzed DDA,Operating,404000.0,0.0046,0.0
DP01368,R222,Deposit,Analyzed DDA,Operating,339900.0,0.012,0.0
DP01369,R230,Deposit,Analyzed DDA,Operating,924300.0,0.001,0.0
DP01370,R270,Deposit,Analyzed DDA,Operating,847100.0,0.0101,0.0
DP01371,R061,Deposit,Money Market / Sweep,Non-Operating,276300.0,0.0252,0.0
DP01372,R008,Deposit,Money Market / Sweep,Non-Operating,1548000.0,0.0342,0.0
DP01373,R139,Deposit,Commercial CD,Time Deposit,1028900.0,0.0366,0.5
DP01374,R475,Deposit,Analyzed DDA,Operating,584500.0,0.0105,0.0
DP01375,R430,Deposit,Analyzed DDA,Operating,259800.0,0.0106,0.0
DP01376,R496,Deposit,Analyzed DDA,Operating,463200.0,0.0103,0.0
DP01377,R002,Deposit,Analyzed DDA,Operating,2050500.0,0.0057,0.0
DP01378,R009,Deposit,Analyzed DDA,Operating,5964800.0,0.0049,0.0
DP01379,R131,Deposit,Analyzed DDA,Operating,2612900.0,0.0065,0.0
DP01380,R077,Deposit,Money Market / Sweep,Non-Operating,391300.0,0.0262,0.0
DP01381,R249,Deposit,Analyzed DDA,Operating,210300.0,0.006,0.0
DP01382,R231,Deposit,Analyzed DDA,Operating,4182300.0,0.0016,0.0
DP01383,R328,Deposit,Money Market / Sweep,Non-Operating,1000400.0,0.0247,0.0
DP01384,R219,Deposit,Analyzed DDA,Operating,218600.0,0.0092,0.0
DP01385,R445,Deposit,Commercial CD,Time Deposit,965600.0,0.033,2.0
DP01386,R454,Deposit,Money Market / Sweep,Non-Operating,918700.0,0.029,0.0
DP01387,R296,Deposit,Analyzed DDA,Operating,1723300.0,0.0095,0.0
DP01388,R143,Deposit,Analyzed DDA,Operating,90700.0,0.0108,0.0
DP01389,R445,Deposit,Commercial CD,Time Deposit,2629500.0,0.0364,1.0
DP01390,R005,Deposit,Money Market / Sweep,Non-Operating,3986700.0,0.0342,0.0
DP01391,R335,Deposit,Commercial CD,Time Deposit,277200.0,0.0399,1.0
DP01392,R260,Deposit,Analyzed DDA,Operating,1037000.0,0.0106,0.0
DP01393,R471,Deposit,Money Market / Sweep,Non-Operating,1129300.0,0.0251,0.0
DP01394,R411,Deposit,Analyzed DDA,Operating,528200.0,0.001,0.0
DP01395,R424,Deposit,Analyzed DDA,Operating,308000.0,0.0036,0.0
DP01396,R494,Deposit,Analyzed DDA,Operating,453000.0,0.0013,0.0
DP01397,R487,Deposit,Money Market / Sweep,Non-Operating,222300.0,0.0299,0.0
DP01398,R116,Deposit,Analyzed DDA,Operating,12861000.0,0.0001,0.0
DP01399,R355,Deposit,Money Market / Sweep,Non-Operating,1327000.0,0.0248,0.0
DP01400,R363,Deposit,Analyzed DDA,Operating,788400.0,0.0054,0.0
DP01401,R341,Deposit,Commercial CD,Time Deposit,310300.0,0.0369,1.0
DP01402,R352,Deposit,Analyzed DDA,Operating,1099800.0,0.0093,0.0
DP01403,R234,Deposit,Commercial CD,Time Deposit,652400.0,0.0339,1.0
DP01404,R500,Deposit,Money Market / Sweep,Non-Operating,1634500.0,0.0269,0.0
DP01405,R027,Deposit,Analyzed DDA,Operating,283800.0,0.0098,0.0
DP01406,R252,Deposit,Money Market / Sweep,Non-Operating,636500.0,0.0297,0.0
DP01407,R091,Deposit,Money Market / Sweep,Non-Operating,2604500.0,0.0325,0.0
DP01408,R223,Deposit,Analyzed DDA,Operating,524300.0,0.0004,0.0
DP01409,R043,Deposit,Analyzed DDA,Operating,1114700.0,0.0095,0.0
DP01410,R449,Deposit,Commercial CD,Time Deposit,534100.0,0.0346,1.0
DP01411,R050,Deposit,Commercial CD,Time Deposit,1516000.0,0.0358,1.0
DP01412,R321,Deposit,Money Market / Sweep,Non-Operating,279900.0,0.0302,0.0
DP01413,R219,Deposit,Analyzed DDA,Operating,230500.0,0.0115,0.0
DP01414,R151,Deposit,Analyzed DDA,Operating,1069200.0,0.009,0.0
DP01415,R017,Deposit,Analyzed DDA,Operating,4843400.0,0.01,0.0
DP01416,R393,Deposit,Money Market / Sweep,Non-Operating,4662200.0,0.0269,0.0
DP01417,R299,Deposit,Analyzed DDA,Operating,764900.0,0.0104,0.0
DP01418,R217,Deposit,Analyzed DDA,Operating,543600.0,0.0052,0.0
DP01419,R329,Deposit,Money Market / Sweep,Non-Operating,3575300.0,0.0249,0.0
DP01420,R350,Deposit,Commercial CD,Time Deposit,195100.0,0.0381,2.0
DP01421,R288,Deposit,Analyzed DDA,Operating,919700.0,0.0076,0.0
DP01422,R479,Deposit,Analyzed DDA,Operating,1366700.0,0.0114,0.0
DP01423,R320,Deposit,Analyzed DDA,Operating,4041000.0,0.0119,0.0
DP01424,R001,Deposit,Analyzed DDA,Operating,21353300.0,0.0002,0.0
DP01425,R001,Deposit,Analyzed DDA,Operating,2215600.0,0.0029,0.0
DP01426,R144,Deposit,Analyzed DDA,Operating,886900.0,0.0077,0.0
DP01427,R174,Deposit,Analyzed DDA,Operating,1170100.0,0.0,0.0
DP01428,R371,Deposit,Money Market / Sweep,Non-Operating,158500.0,0.033,0.0
DP01429,R103,Deposit,Analyzed DDA,Operating,2486000.0,0.0025,0.0
DP01430,R205,Deposit,Money Market / Sweep,Non-Operating,950100.0,0.0337,0.0
DP01431,R494,Deposit,Analyzed DDA,Operating,848100.0,0.0075,0.0
DP01432,R161,Deposit,Money Market / Sweep,Non-Operating,561600.0,0.0238,0.0
DP01433,R121,Deposit,Money Market / Sweep,Non-Operating,1322400.0,0.0232,0.0
DP01434,R135,Deposit,Money Market / Sweep,Non-Operating,859700.0,0.0245,0.0
DP01435,R287,Deposit,Analyzed DDA,Operating,264800.0,0.0124,0.0
DP01436,R229,Deposit,Money Market / Sweep,Non-Operating,76000.0,0.0261,0.0
DP01437,R013,Deposit,Commercial CD,Time Deposit,347400.0,0.0395,2.0
DP01438,R198,Deposit,Analyzed DDA,Operating,502900.0,0.0125,0.0
DP01439,R465,Deposit,Analyzed DDA,Operating,507100.0,0.0068,0.0
DP01440,R012,Deposit,Analyzed DDA,Operating,1213000.0,0.0085,0.0
DP01441,R382,Deposit,Commercial CD,Time Deposit,848300.0,0.0378,2.0
DP01442,R386,Deposit,Analyzed DDA,Operating,622200.0,0.0044,0.0
DP01443,R083,Deposit,Analyzed DDA,Operating,516500.0,0.0023,0.0
DP01444,R150,Deposit,Commercial CD,Time Deposit,747200.0,0.0353,2.0
DP01445,R003,Deposit,Analyzed DDA,Operating,11967700.0,0.0118,0.0
DP01446,R042,Deposit,Analyzed DDA,Operating,415200.0,0.0004,0.0
DP01447,R142,Deposit,Money Market / Sweep,Non-Operating,454900.0,0.0336,0.0
DP01448,R474,Deposit,Analyzed DDA,Operating,3193100.0,0.009,0.0
DP01449,R053,Deposit,Analyzed DDA,Operating,1201300.0,0.0054,0.0
DP01450,R302,Deposit,Analyzed DDA,Operating,989700.0,0.0067,0.0
DP01451,R001,Deposit,Money Market / Sweep,Non-Operating,11849400.0,0.0238,0.0
DP01452,R338,Deposit,Money Market / Sweep,Non-Operating,2152600.0,0.0349,0.0
DP01453,R242,Deposit,Analyzed DDA,Operating,294600.0,0.0009,0.0
DP01454,R493,Deposit,Analyzed DDA,Operating,1801700.0,0.0068,0.0
DP01455,R443,Deposit,Commercial CD,Time Deposit,370200.0,0.0389,1.0
DP01456,R057,Deposit,Analyzed DDA,Operating,370200.0,0.0023,0.0
DP01457,R487,Deposit,Commercial CD,Time Deposit,809400.0,0.0405,1.0
DP01458,R253,Deposit,Commercial CD,Time Deposit,357800.0,0.0394,1.0
DP01459,R074,Deposit,Analyzed DDA,Operating,386700.0,0.0074,0.0
DP01460,R447,Deposit,Money Market / Sweep,Non-Operating,332800.0,0.0344,0.0
DP01461,R008,Deposit,Money Market / Sweep,Non-Operating,3364500.0,0.0269,0.0
DP01462,R256,Deposit,Money Market / Sweep,Non-Operating,589000.0,0.0299,0.0
DP01463,R253,Deposit,Money Market / Sweep,Non-Operating,67300.0,0.0287,0.0
DP01464,R072,Deposit,Analyzed DDA,Operating,1315700.0,0.0059,0.0
DP01465,R379,Deposit,Commercial CD,Time Deposit,82800.0,0.0394,0.5
DP01466,R060,Deposit,Analyzed DDA,Operating,322100.0,0.0061,0.0
DP01467,R282,Deposit,Money Market / Sweep,Non-Operating,678300.0,0.0276,0.0
DP01468,R137,Deposit,Commercial CD,Time Deposit,348600.0,0.0395,0.5
DP01469,R240,Deposit,Analyzed DDA,Operating,976900.0,0.0005,0.0
DP01470,R361,Deposit,Money Market / Sweep,Non-Operating,684700.0,0.0327,0.0
DP01471,R282,Deposit,Money Market / Sweep,Non-Operating,56000.0,0.0251,0.0
DP01472,R262,Deposit,Commercial CD,Time Deposit,1602600.0,0.0344,1.0
DP01473,R029,Deposit,Analyzed DDA,Operating,620900.0,0.0123,0.0
DP01474,R360,Deposit,Money Market / Sweep,Non-Operating,273700.0,0.0318,0.0
DP01475,R119,Deposit,Analyzed DDA,Operating,302400.0,0.0047,0.0
DP01476,R004,Deposit,Analyzed DDA,Operating,501200.0,0.0009,0.0
DP01477,R377,Deposit,Analyzed DDA,Operating,601400.0,0.0042,0.0
DP01478,R208,Deposit,Analyzed DDA,Operating,927600.0,0.0066,0.0
DP01479,R413,Deposit,Analyzed DDA,Operating,245000.0,0.011,0.0
DP01480,R485,Deposit,Analyzed DDA,Operating,195700.0,0.0064,0.0
DP01481,R364,Deposit,Analyzed DDA,Operating,556700.0,0.0123,0.0
DP01482,R340,Deposit,Analyzed DDA,Operating,1597300.0,0.0046,0.0
DP01483,R389,Deposit,Commercial CD,Time Deposit,1439800.0,0.0404,0.5
DP01484,R004,Deposit,Analyzed DDA,Operating,9233600.0,0.0079,0.0
DP01485,R008,Deposit,Analyzed DDA,Operating,30388400.0,0.0027,0.0
DP01486,R050,Deposit,Money Market / Sweep,Non-Operating,3656900.0,0.0225,0.0
DP01487,R002,Deposit,Commercial CD,Time Deposit,12814700.0,0.0382,0.5
DP01488,R348,Deposit,Money Market / Sweep,Non-Operating,527700.0,0.0292,0.0
DP01489,R010,Deposit,Analyzed DDA,Operating,2849800.0,0.0031,0.0
DP01490,R104,Deposit,Analyzed DDA,Operating,1504300.0,0.0124,0.0
DP01491,R106,Deposit,Analyzed DDA,Operating,181300.0,0.0104,0.0
DP01492,R002,Deposit,Money Market / Sweep,Non-Operating,6157800.0,0.0358,0.0
DP01493,R014,Deposit,Analyzed DDA,Operating,263400.0,0.0044,0.0
DP01494,R053,Deposit,Analyzed DDA,Operating,2037100.0,0.0009,0.0
DP01495,R373,Deposit,Analyzed DDA,Operating,632300.0,0.0084,0.0
DP01496,R384,Deposit,Analyzed DDA,Operating,569300.0,0.0003,0.0
DP01497,R197,Deposit,Analyzed DDA,Operating,475200.0,0.0055,0.0
DP01498,R289,Deposit,Analyzed DDA,Operating,823800.0,0.0007,0.0
DP01499,R140,Deposit,Analyzed DDA,Operating,2901100.0,0.007,0.0
DP01500,R428,Deposit,Analyzed DDA,Operating,358200.0,0.007,0.0
DP01501,R004,Deposit,Analyzed DDA,Operating,3851900.0,0.0066,0.0
DP01502,R253,Deposit,Analyzed DDA,Operating,318400.0,0.0089,0.0
DP01503,R377,Deposit,Money Market / Sweep,Non-Operating,587300.0,0.0349,0.0
DP01504,R002,Deposit,Analyzed DDA,Operating,2658600.0,0.003,0.0
DP01505,R004,Deposit,Analyzed DDA,Operating,14425900.0,0.0052,0.0
DP01506,R201,Deposit,Money Market / Sweep,Non-Operating,1355300.0,0.0328,0.0
DP01507,R251,Deposit,Analyzed DDA,Operating,1297200.0,0.0015,0.0
DP01508,R352,Deposit,Analyzed DDA,Operating,186700.0,0.0111,0.0
DP01509,R201,Deposit,Analyzed DDA,Operating,1095900.0,0.0032,0.0
DP01510,R003,Deposit,Commercial CD,Time Deposit,2179800.0,0.0409,0.5
DP01511,R346,Deposit,Analyzed DDA,Operating,717000.0,0.0075,0.0
DP01512,R338,Deposit,Analyzed DDA,Operating,443700.0,0.0034,0.0
DP01513,R028,Deposit,Analyzed DDA,Operating,262700.0,0.0051,0.0
DP01514,R317,Deposit,Money Market / Sweep,Non-Operating,258700.0,0.0225,0.0
DP01515,R234,Deposit,Analyzed DDA,Operating,847700.0,0.0058,0.0
DP01516,R156,Deposit,Money Market / Sweep,Non-Operating,215200.0,0.0243,0.0
DP01517,R356,Deposit,Analyzed DDA,Operating,1892400.0,0.0021,0.0
DP01518,R033,Deposit,Analyzed DDA,Operating,253200.0,0.0048,0.0
DP01519,R104,Deposit,Money Market / Sweep,Non-Operating,83800.0,0.0336,0.0
DP01520,R087,Deposit,Analyzed DDA,Operating,3401500.0,0.0095,0.0
DP01521,R001,Deposit,Analyzed DDA,Operating,7716000.0,0.0045,0.0
DP01522,R017,Deposit,Money Market / Sweep,Non-Operating,1394400.0,0.0304,0.0
DP01523,R030,Deposit,Commercial CD,Time Deposit,504900.0,0.0348,2.0
DP01524,R318,Deposit,Analyzed DDA,Operating,393000.0,0.0107,0.0
DP01525,R111,Deposit,Money Market / Sweep,Non-Operating,172200.0,0.0356,0.0
DP01526,R004,Deposit,Analyzed DDA,Operating,14878700.0,0.0072,0.0
DP01527,R065,Deposit,Money Market / Sweep,Non-Operating,437400.0,0.0249,0.0
DP01528,R279,Deposit,Money Market / Sweep,Non-Operating,2083200.0,0.0346,0.0
DP01529,R141,Deposit,Money Market / Sweep,Non-Operating,293700.0,0.0282,0.0
DP01530,R145,Deposit,Analyzed DDA,Operating,2259500.0,0.0021,0.0
DP01531,R006,Deposit,Analyzed DDA,Operating,12668100.0,0.0111,0.0
DP01532,R171,Deposit,Analyzed DDA,Operating,571400.0,0.0053,0.0
DP01533,R346,Deposit,Money Market / Sweep,Non-Operating,693700.0,0.0257,0.0
DP01534,R247,Deposit,Money Market / Sweep,Non-Operating,3491300.0,0.0325,0.0
DP01535,R057,Deposit,Analyzed DDA,Operating,981200.0,0.0113,0.0
DP01536,R225,Deposit,Analyzed DDA,Operating,1374100.0,0.0063,0.0
DP01537,R315,Deposit,Money Market / Sweep,Non-Operating,2000000.0,0.0292,0.0
DP01538,R004,Deposit,Analyzed DDA,Operating,5552500.0,0.0021,0.0
DP01539,R008,Deposit,Commercial CD,Time Deposit,5120700.0,0.0346,1.0
DP01540,R254,Deposit,Analyzed DDA,Operating,1148500.0,0.0066,0.0
DP01541,R010,Deposit,Money Market / Sweep,Non-Operating,2617400.0,0.0353,0.0
DP01542,R290,Deposit,Analyzed DDA,Operating,822200.0,0.0027,0.0
DP01543,R143,Deposit,Analyzed DDA,Operating,4811900.0,0.0009,0.0
DP01544,R359,Deposit,Commercial CD,Time Deposit,692500.0,0.0357,1.0
DP01545,R431,Deposit,Money Market / Sweep,Non-Operating,438300.0,0.0273,0.0
DP01546,R467,Deposit,Analyzed DDA,Operating,361900.0,0.0035,0.0
DP01547,R282,Deposit,Commercial CD,Time Deposit,899800.0,0.0395,1.0
DP01548,R386,Deposit,Analyzed DDA,Operating,742100.0,0.0109,0.0
DP01549,R299,Deposit,Money Market / Sweep,Non-Operating,181900.0,0.0315,0.0
DP01550,R001,Deposit,Analyzed DDA,Operating,1014800.0,0.0101,0.0
DP01551,R232,Deposit,Commercial CD,Time Deposit,392700.0,0.0332,0.5
DP01552,R180,Deposit,Commercial CD,Time Deposit,2423900.0,0.0383,1.0
DP01553,R130,Deposit,Analyzed DDA,Operating,853100.0,0.0095,0.0
DP01554,R025,Deposit,Analyzed DDA,Operating,1161200.0,0.004,0.0
DP01555,R341,Deposit,Money Market / Sweep,Non-Operating,365900.0,0.0287,0.0
DP01556,R158,Deposit,Analyzed DDA,Operating,328400.0,0.0084,0.0
DP01557,R046,Deposit,Analyzed DDA,Operating,2433300.0,0.0094,0.0
DP01558,R093,Deposit,Money Market / Sweep,Non-Operating,104300.0,0.0334,0.0
DP01559,R003,Deposit,Analyzed DDA,Operating,21398000.0,0.0064,0.0
DP01560,R238,Deposit,Commercial CD,Time Deposit,2483300.0,0.0374,0.5
DP01561,R239,Deposit,Money Market / Sweep,Non-Operating,4152400.0,0.024,0.0
DP01562,R143,Deposit,Analyzed DDA,Operating,373700.0,0.0045,0.0
DP01563,R134,Deposit,Analyzed DDA,Operating,794600.0,0.0061,0.0
DP01564,R004,Deposit,Money Market / Sweep,Non-Operating,10244400.0,0.0288,0.0
DP01565,R104,Deposit,Analyzed DDA,Operating,441700.0,0.009,0.0
DP01566,R065,Deposit,Commercial CD,Time Deposit,202000.0,0.0367,1.0
DP01567,R008,Deposit,Analyzed DDA,Operating,1569600.0,0.0119,0.0
DP01568,R242,Deposit,Analyzed DDA,Operating,316900.0,0.0069,0.0
DP01569,R139,Deposit,Analyzed DDA,Operating,606900.0,0.0034,0.0
DP01570,R132,Deposit,Analyzed DDA,Operating,411000.0,0.0005,0.0
DP01571,R284,Deposit,Analyzed DDA,Operating,296500.0,0.007,0.0
DP01572,R376,Deposit,Analyzed DDA,Operating,2858500.0,0.0073,0.0
DP01573,R328,Deposit,Analyzed DDA,Operating,915000.0,0.0087,0.0
DP01574,R441,Deposit,Analyzed DDA,Operating,266100.0,0.0066,0.0
DP01575,R008,Deposit,Analyzed DDA,Operating,10312000.0,0.0064,0.0
DP01576,R274,Deposit,Analyzed DDA,Operating,838800.0,0.0038,0.0
DP01577,R474,Deposit,Analyzed DDA,Operating,426200.0,0.0024,0.0
DP01578,R022,Deposit,Analyzed DDA,Operating,127800.0,0.0031,0.0
DP01579,R297,Deposit,Commercial CD,Time Deposit,159800.0,0.0342,0.5
DP01580,R486,Deposit,Analyzed DDA,Operating,469100.0,0.0097,0.0
DP01581,R006,Deposit,Analyzed DDA,Operating,13096900.0,0.0015,0.0
DP01582,R286,Deposit,Commercial CD,Time Deposit,2056600.0,0.0402,1.0
DP01583,R009,Deposit,Money Market / Sweep,Non-Operating,8537100.0,0.0265,0.0
DP01584,R344,Deposit,Analyzed DDA,Operating,9827300.0,0.0005,0.0
DP01585,R157,Deposit,Commercial CD,Time Deposit,591700.0,0.0364,2.0
DP01586,R138,Deposit,Commercial CD,Time Deposit,1466200.0,0.0403,1.0
DP01587,R003,Deposit,Money Market / Sweep,Non-Operating,2276700.0,0.0294,0.0
DP01588,R274,Deposit,Money Market / Sweep,Non-Operating,102000.0,0.0321,0.0
DP01589,R219,Deposit,Money Market / Sweep,Non-Operating,355200.0,0.0348,0.0
DP01590,R406,Deposit,Commercial CD,Time Deposit,426800.0,0.0387,2.0
DP01591,R019,Deposit,Analyzed DDA,Operating,19242900.0,0.0124,0.0
DP01592,R188,Deposit,Money Market / Sweep,Non-Operating,483500.0,0.0304,0.0
DP01593,R407,Deposit,Analyzed DDA,Operating,174800.0,0.0077,0.0
DP01594,R090,Deposit,Money Market / Sweep,Non-Operating,3807300.0,0.03,0.0
DP01595,R490,Deposit,Commercial CD,Time Deposit,678900.0,0.0376,1.0
DP01596,R462,Deposit,Analyzed DDA,Operating,558300.0,0.0007,0.0
DP01597,R249,Deposit,Analyzed DDA,Operating,1162900.0,0.0099,0.0
DP01598,R453,Deposit,Money Market / Sweep,Non-Operating,190500.0,0.0247,0.0
DP01599,R249,Deposit,Money Market / Sweep,Non-Operating,2205900.0,0.0229,0.0
DP01600,R401,Deposit,Money Market / Sweep,Non-Operating,1492500.0,0.0343,0.0
DP01601,R008,Deposit,Commercial CD,Time Deposit,5738600.0,0.0382,0.5
DP01602,R376,Deposit,Analyzed DDA,Operating,8364200.0,0.0106,0.0
DP01603,R018,Deposit,Money Market / Sweep,Non-Operating,330000.0,0.0235,0.0
DP01604,R055,Deposit,Money Market / Sweep,Non-Operating,1070200.0,0.0321,0.0
DP01605,R248,Deposit,Analyzed DDA,Operating,1917600.0,0.0023,0.0
DP01606,R005,Deposit,Analyzed DDA,Operating,2129900.0,0.0122,0.0
DP01607,R348,Deposit,Money Market / Sweep,Non-Operating,263400.0,0.0233,0.0
DP01608,R010,Deposit,Money Market / Sweep,Non-Operating,30722600.0,0.0236,0.0
DP01609,R304,Deposit,Money Market / Sweep,Non-Operating,1395100.0,0.0271,0.0
DP01610,R294,Deposit,Analyzed DDA,Operating,3531700.0,0.0094,0.0
DP01611,R455,Deposit,Money Market / Sweep,Non-Operating,776500.0,0.0358,0.0
DP01612,R468,Deposit,Analyzed DDA,Operating,981800.0,0.0073,0.0
DP01613,R004,Deposit,Analyzed DDA,Operating,2789600.0,0.0073,0.0
DP01614,R076,Deposit,Money Market / Sweep,Non-Operating,2642400.0,0.0231,0.0
DP01615,R385,Deposit,Money Market / Sweep,Non-Operating,4880200.0,0.0291,0.0
DP01616,R009,Deposit,Money Market / Sweep,Non-Operating,10107300.0,0.0234,0.0
DP01617,R106,Deposit,Analyzed DDA,Operating,1095700.0,0.007,0.0
DP01618,R004,Deposit,Money Market / Sweep,Non-Operating,3691900.0,0.0358,0.0
DP01619,R006,Deposit,Commercial CD,Time Deposit,6560700.0,0.0333,1.0
DP01620,R008,Deposit,Analyzed DDA,Operating,18826400.0,0.0073,0.0
DP01621,R151,Deposit,Analyzed DDA,Operating,771300.0,0.0036,0.0
DP01622,R400,Deposit,Commercial CD,Time Deposit,208700.0,0.0357,0.5
DP01623,R437,Deposit,Analyzed DDA,Operating,1696600.0,0.0032,0.0
DP01624,R013,Deposit,Money Market / Sweep,Non-Operating,245200.0,0.0342,0.0
DP01625,R244,Deposit,Money Market / Sweep,Non-Operating,469600.0,0.0272,0.0
DP01626,R050,Deposit,Analyzed DDA,Operating,903600.0,0.0112,0.0
DP01627,R004,Deposit,Commercial CD,Time Deposit,296700.0,0.0393,0.5
DP01628,R491,Deposit,Analyzed DDA,Operating,576300.0,0.0088,0.0
DP01629,R217,Deposit,Analyzed DDA,Operating,4248000.0,0.0054,0.0
DP01630,R448,Deposit,Analyzed DDA,Operating,1998200.0,0.0016,0.0
DP01631,R007,Deposit,Commercial CD,Time Deposit,78040600.0,0.0349,0.5
DP01632,R293,Deposit,Analyzed DDA,Operating,415000.0,0.0026,0.0
DP01633,R004,Deposit,Money Market / Sweep,Non-Operating,5029800.0,0.0331,0.0
DP01634,R008,Deposit,Analyzed DDA,Operating,3631700.0,0.0057,0.0
DP01635,R444,Deposit,Analyzed DDA,Operating,513800.0,0.0046,0.0
DP01636,R399,Deposit,Analyzed DDA,Operating,2100700.0,0.0049,0.0
DP01637,R416,Deposit,Analyzed DDA,Operating,2190100.0,0.005,0.0
DP01638,R484,Deposit,Analyzed DDA,Operating,627100.0,0.0002,0.0
DP01639,R240,Deposit,Analyzed DDA,Operating,487900.0,0.0046,0.0
DP01640,R258,Deposit,Analyzed DDA,Operating,895300.0,0.0049,0.0
DP01641,R359,Deposit,Analyzed DDA,Operating,1739800.0,0.0074,0.0
DP01642,R007,Deposit,Money Market / Sweep,Non-Operating,465900.0,0.0303,0.0
DP01643,R174,Deposit,Analyzed DDA,Operating,358400.0,0.0022,0.0
DP01644,R461,Deposit,Analyzed DDA,Operating,503700.0,0.0073,0.0
DP01645,R137,Deposit,Analyzed DDA,Operating,1481400.0,0.0004,0.0
DP01646,R018,Deposit,Commercial CD,Time Deposit,299100.0,0.0358,1.0
DP01647,R165,Deposit,Money Market / Sweep,Non-Operating,944200.0,0.0309,0.0
DP01648,R354,Deposit,Commercial CD,Time Deposit,3495700.0,0.0395,2.0
DP01649,R041,Deposit,Analyzed DDA,Operating,1466100.0,0.0023,0.0
DP01650,R434,Deposit,Money Market / Sweep,Non-Operating,385000.0,0.0333,0.0
DP01651,R359,Deposit,Analyzed DDA,Operating,775300.0,0.0057,0.0
DP01652,R088,Deposit,Money Market / Sweep,Non-Operating,579100.0,0.0322,0.0
DP01653,R057,Deposit,Analyzed DDA,Operating,624300.0,0.0086,0.0
DP01654,R036,Deposit,Money Market / Sweep,Non-Operating,403700.0,0.0318,0.0
DP01655,R049,Deposit,Commercial CD,Time Deposit,374000.0,0.0346,0.5
DP01656,R334,Deposit,Money Market / Sweep,Non-Operating,177100.0,0.0303,0.0
DP01657,R225,Deposit,Analyzed DDA,Operating,893100.0,0.011,0.0
DP01658,R004,Deposit,Money Market / Sweep,Non-Operating,1425000.0,0.0239,0.0
DP01659,R002,Deposit,Money Market / Sweep,Non-Operating,1780300.0,0.0301,0.0
DP01660,R374,Deposit,Analyzed DDA,Operating,146000.0,0.011,0.0
DP01661,R190,Deposit,Analyzed DDA,Operating,349100.0,0.002,0.0
DP01662,R493,Deposit,Money Market / Sweep,Non-Operating,496400.0,0.0307,0.0
DP01663,R393,Deposit,Analyzed DDA,Operating,161100.0,0.0048,0.0
DP01664,R387,Deposit,Analyzed DDA,Operating,370600.0,0.0037,0.0
DP01665,R205,Deposit,Commercial CD,Time Deposit,568600.0,0.0405,1.0
DP01666,R110,Deposit,Commercial CD,Time Deposit,100700.0,0.0352,0.5
DP01667,R159,Deposit,Analyzed DDA,Operating,226300.0,0.0082,0.0
DP01668,R481,Deposit,Commercial CD,Time Deposit,8819200.0,0.0358,1.0
DP01669,R057,Deposit,Commercial CD,Time Deposit,238100.0,0.0342,0.5
DP01670,R087,Deposit,Money Market / Sweep,Non-Operating,2946700.0,0.0347,0.0
DP01671,R243,Deposit,Money Market / Sweep,Non-Operating,873500.0,0.0236,0.0
DP01672,R408,Deposit,Commercial CD,Time Deposit,1772500.0,0.0394,2.0
