account_id,relationship_id,product,sub_type,exposure,ead,pd_ttc,pd_pit,lgd,nii,fee_revenue,total_revenue,opex,expected_loss,el_lifetime,credit_capital,op_capital,economic_capital,rwa,reg_capital,capital,net_income,raroc,eva,all_in_rate
TL00083,R440,Term Loan,C&I Term,3663000.0,3663000.0,0.016,0.012946329388128954,0.3,100640.925,3663.0,104303.925,16483.5,17582.399999999998,40062.38323434826,232267.45077809514,15645.588749999999,247913.03952809513,3406739.396816111,357707.6366656917,247913.03952809513,60634.83453659207,0.24458106218217107,30885.269793220654,0.0704
TL00084,R397,Term Loan,CRE Term,1998000.0,1998000.0,0.03,0.030000000000000013,0.35,55934.009999999995,1998.0,57932.009999999995,8991.0,20978.999999999996,29397.38427511015,151455.2678502848,8689.8015,160145.06935028482,2138280.012163561,224519.4012771739,160145.06935028482,25936.972329189335,0.16195923130457096,6719.564007155157,0.0702
TL00085,R378,Term Loan,C&I Term,1415000.0,1415000.0,0.016,0.01161831312491299,0.3,38374.799999999996,2122.5,40497.299999999996,6367.499999999999,6791.999999999999,11547.62990666314,84698.98374417936,6074.594999999999,90773.57874417937,1245999.0244075416,130829.89756279187,90773.57874417937,23432.762914054685,0.25814519200673525,12539.933464753161,0.0698
TL00086,R493,Term Loan,C&I Term,502000.0,502000.0,0.0025,0.0015908225438521113,0.3,9623.340000000002,1004.0,10627.340000000002,2259.0,376.5,301.80566969723293,10565.508818304335,1594.1010000000003,12159.609818304336,163791.6837152651,17198.126790102833,12159.609818304336,6429.588583283587,0.5287660278050103,4970.435405087066,0.06130000000000001
TL00087,R126,Term Loan,Equipment Finance,1725000.0,1725000.0,0.07,0.1029661252706295,0.3,47730.75,1725.0,49455.75,7762.499999999999,36225.0,103789.47279427505,159620.19610898956,7418.362499999999,167038.55860898955,2307862.469921395,242325.5593417465,167038.55860898955,9043.418224899035,0.05413970462992455,-11001.20880817971,0.0702
TL00088,R039,Term Loan,Equipment Finance,1227000.0,1227000.0,0.016,0.029099983939536025,0.3,31313.04,1227.0,32540.04,5521.5,5889.599999999999,50155.454769194315,96565.77654788368,4881.006,101446.78254788367,1400123.5997423974,147012.97797295172,101446.78254788367,19026.32725735108,0.18754983430224123,6852.71335160504,0.0695
TL00089,R444,Term Loan,CRE Term,560000.0,560000.0,0.0012,0.0008674640378021729,0.35,9693.599999999999,1120.0,10813.599999999999,2520.0,235.2,200.6114156373968,8362.933722307624,1622.0399999999997,9984.973722307623,129491.94165659248,13596.65387394221,9984.973722307623,6416.54433111472,0.6426200518464454,5218.347484437805,0.0594
TL00090,R185,Term Loan,Equipment Finance,11683000.0,11683000.0,0.03,0.025149276466205284,0.3,346985.10000000003,2920.75,349905.85000000003,52573.49999999999,105146.99999999999,708773.9781861862,1052911.215100996,52485.8775,1105397.092600996,15258993.703300102,1602194.3388465105,1105397.092600996,178404.78492950517,0.16139429542891168,45757.13381738568,0.0737
TL00091,R470,Term Loan,Equipment Finance,731000.0,731000.0,0.0025,0.0018534008697329086,0.3,14111.955,2436.6666666666665,16548.621666666666,3289.4999999999995,548.25,406.45081073243756,14324.400944023091,2482.2932499999997,16806.69419402309,225274.45514434832,23653.817790156572,16806.69419402309,10152.026338783782,0.6040465912918267,8135.2230355010115,0.061200000000000004
TL00092,R407,Term Loan,C&I Term,1909000.0,1909000.0,0.016,0.016000000000000018,0.3,40738.060000000005,2863.5,43601.560000000005,8590.5,9163.199999999999,28107.206350627675,124783.36416004202,6540.234,131323.59816004202,1811584.6372081356,190216.38690685423,131323.59816004202,23486.902082162836,0.17884753700960673,7728.070302957794,0.0644
TL00093,R275,Term Loan,CRE Term,2020000.0,2020000.0,0.0012,0.0008674640378021729,0.35,38289.100000000006,1683.3333333333333,39972.43333333334,9090.0,848.4,1036.1618382033312,35476.06445350944,5995.865000000001,41471.92945350944,540463.2965738139,56748.64614025046,41471.92945350944,24039.333989143026,0.5796531366135599,19062.702454721893,0.06130000000000001
TL00094,R269,Term Loan,CRE Term,7242000.0,7242000.0,0.005,0.006506255851150491,0.35,150887.07,3621.0,154508.07,32588.999999999996,12673.499999999998,77063.42413854507,456391.01940501016,23176.2105,479567.22990501014,6413338.58076867,673400.5509807103,479567.22990501014,97058.7703470206,0.20238824568193584,39510.702758419386,0.0577
TL00095,R107,Term Loan,C&I Term,579000.0,579000.0,0.03,0.035602252379935605,0.3,15253.755000000001,620.3571428571429,15874.112142857144,2605.5,5211.0,15107.425659259277,42081.83119982949,2381.1168214285717,44462.94802125806,612692.1394068683,64332.67463772117,44462.94802125806,7424.771087673441,0.1669878273506202,2089.217325122474,0.0691
TL00096,R433,Term Loan,C&I Term,4070000.0,4070000.0,0.07,0.08529499092599514,0.3,125701.94999999998,13566.666666666666,139268.61666666664,18315.0,85470.0,107128.34358925103,348677.7142419706,20890.292499999996,369568.0067419706,5088197.982788582,534260.7881928012,369568.0067419706,37781.10854393671,0.10223046328335227,-6567.052265099759,0.07289999999999999
TL00097,R243,Term Loan,C&I Term,4115000.0,4115000.0,0.009,0.009000000000000022,0.3,97134.575,2057.5,99192.075,18517.5,11110.499999999998,43737.97581462804,250291.7032169302,14878.811249999999,265170.5144669302,3651297.7958815703,383386.2685675649,265170.5144669302,60627.58625330237,0.22863622818389684,28807.12451727075,0.0671
TL00098,R126,Term Loan,CRE Term,25394000.0,25394000.0,0.016,0.029099983939536025,0.35,699604.7,38091.0,737695.7,114272.99999999999,142206.4,966904.9504937624,2104022.4887376307,110654.355,2214676.8437376306,29604422.272120208,3108464.338572622,2214676.8437376306,430525.832447763,0.19439668304888222,164764.61119924736,0.064
TL00099,R068,Term Loan,CRE Term,2177000.0,2177000.0,0.0025,0.0018534008697329086,0.35,37139.62,7256.666666666667,44396.28666666667,9796.5,1904.8749999999998,3215.9946412422887,67915.20783222566,6659.443,74574.65083222566,986470.2234149163,103579.3734585662,74574.65083222566,27030.18715001759,0.3624581120846112,18081.229050150512,0.053200000000000004
TL00100,R194,Term Loan,CRE Term,818000.0,818000.0,0.0025,0.0018534008697329086,0.35,16683.109999999997,613.5,17296.609999999997,3680.9999999999995,715.7499999999999,1171.3745837574418,25146.03050127513,2594.4914999999996,27740.52200127513,366534.6812234704,38486.141528464395,27740.52200127513,10615.581273757309,0.38267417149790295,7286.718633604293,0.058499999999999996
TL00101,R418,Term Loan,C&I Term,2274000.0,2274000.0,0.016,0.012946329388128954,0.45,50664.72,3411.0,54075.72,10233.0,16372.800000000001,26843.967714396207,196264.9430945999,8111.358,204376.3010945999,2621859.9607319795,275295.2958768578,204376.3010945999,26857.18977002799,0.13141048950483045,2332.0336386760027,0.0648
TL00102,R007,Term Loan,C&I Term,60610000.0,60610000.0,0.016,0.029099983939536025,0.3,1194017.0000000002,21646.428571428572,1215663.4285714289,272745.0,290928.0,2997467.025271216,4787620.462034273,182349.51428571434,4969969.976319987,68820070.79082103,7226107.433036208,4969969.976319987,640934.0472214087,0.1289613519347632,44537.65006301028,0.0637
TL00103,R005,Term Loan,CRE Term,2975000.0,2975000.0,0.0025,0.0050938972184401245,0.35,30642.5,4462.5,35105.0,13387.499999999998,2603.1249999999995,17923.69754551101,114507.57050043117,5265.75,119773.32050043117,1603602.3565085356,168378.24743339623,119773.32050043117,18031.492357842617,0.15054681862792393,3658.693897790876,0.0465
TL00104,R022,Term Loan,CRE Term,670000.0,670000.0,0.016,0.012946329388128954,0.35,15477.000000000002,502.5,15979.500000000002,3014.9999999999995,3752.0,19940.92706192088,61744.3215281877,2396.925,64141.2465281877,860263.6318844832,90327.68134787073,64141.2465281877,8878.272873414773,0.13841752934304297,1181.3232900322491,0.0671
TL00105,R360,Term Loan,Equipment Finance,1088000.0,1088000.0,0.0003,0.00020838644936883182,0.3,14916.48,544.0,15460.48,4896.0,97.91999999999999,148.25956459013906,7983.266885879537,2319.0719999999997,10302.338885879537,176847.75528522217,18569.014304948327,10302.338885879537,8256.032035800836,0.8013745351666324,7019.751369495291,0.049300000000000004
TL00106,R188,Term Loan,Equipment Finance,942000.0,942000.0,0.0006,0.0004247624344916766,0.3,16842.96,942.0,17784.96,4239.0,169.55999999999997,244.82315522059912,10194.47665771908,2667.7439999999997,12862.220657719081,169335.99700267267,17780.279685280628,12862.220657719081,10542.41257644486,0.819641713277402,8998.94609751857,0.0604
TL00107,R002,Term Loan,Equipment Finance,8396000.0,8396000.0,0.0012,0.0008674640378021729,0.3,107468.79999999999,11994.285714285714,119463.0857142857,37782.0,3022.56,14603.145240012396,249163.46773898994,17919.462857142855,267082.9305961328,3665916.111082451,384921.1916636573,267082.9305961328,67595.32609209999,0.25308740600242136,35545.374420564054,0.0568
TL00108,R198,Term Loan,Equipment Finance,463000.0,463000.0,0.005,0.009518063206933724,0.3,8632.635,926.0,9558.635,2083.5,694.5,5098.095655788541,22513.498751278716,1433.79525,23947.294001278715,329385.3406861331,34585.460772043974,23947.294001278715,5853.980422477415,0.24445268940051557,2980.3051423239694,0.0621
TL00109,R396,Term Loan,Equipment Finance,4042000.0,4042000.0,0.07,0.061038839254603024,0.3,129525.89000000001,2021.0,131546.89,18189.0,84882.0,110006.36047255811,359206.9071086575,19732.0335,378938.94060865755,5223957.871583417,548515.5765162588,378938.94060865755,32729.42980220933,0.08637124954653333,-12743.243070829569,0.0743
TL00110,R456,Term Loan,C&I Term,421000.0,421000.0,0.0025,0.0038557500454607127,0.3,7620.1,315.75,7935.85,1894.4999999999998,315.75,4551.236660397969,17649.11103394532,1190.3775,18839.488533945318,258880.32877690776,27182.434521575313,18839.488533945318,4902.699434503241,0.26023527261207074,2641.9608104298027,0.0576
TL00111,R112,Term Loan,C&I Term,1120000.0,1120000.0,0.03,0.035602252379935605,0.3,28039.2,1680.0,29719.2,5040.0,10080.0,38208.442331919025,87835.47191204593,4457.88,92293.35191204594,1273722.982416995,133740.9131537845,92293.35191204594,13795.895476946465,0.14947875649910006,2720.6932475009526,0.06820000000000001
TL00112,R009,Term Loan,C&I Term,25295000.0,25295000.0,0.0025,0.0018534008697329086,0.3,370951.175,27101.785714285714,398052.9607142857,113827.49999999999,18971.25,45894.35000217238,816162.742210555,59707.94410714286,875870.6863176979,12018224.733011587,1261913.5969662166,875870.6863176979,227221.176424513,0.2594232002212422,122116.69406638925,0.057800000000000004
TL00113,R497,Term Loan,C&I Term,3850000.0,3850000.0,0.0006,0.0013688641782563739,0.3,62004.24999999999,5775.0,67779.25,17325.0,692.9999999999999,4090.4336953981415,48895.77382923044,10166.887499999999,59062.66132923044,785902.1880191052,82519.72974200605,59062.66132923044,39546.723470493285,0.6695723250608315,32459.204110985633,0.0589
TL00114,R303,Term Loan,C&I Term,601000.0,601000.0,0.0025,0.0018534008697329086,0.3,8594.3,858.5714285714286,9452.871428571429,2704.5,450.75,1817.0332943241447,25195.0492432331,1417.9307142857142,26612.979957518815,366751.5371189179,38508.91139748638,26612.979957518815,5564.888079271286,0.20910428250253388,2371.3304843690285,0.0523
TL00115,R211,Term Loan,C&I Term,1341000.0,1341000.0,0.009,0.01601773139454083,0.45,28623.645,957.8571428571429,29581.50214285714,6034.499999999999,5431.049999999999,33250.781025313176,115473.01411298872,4437.225321428571,119910.2394344173,1539227.3101277142,161618.86756341,119910.2394344173,17276.697234422478,0.14408024965934332,2887.4685022924023,0.0646
TL00116,R022,Term Loan,Equipment Finance,1094000.0,1094000.0,0.016,0.012946329388128954,0.3,28602.629999999997,1641.0,30243.629999999997,4923.0,5251.2,13855.027793988058,73016.62239330684,4536.544499999999,77553.16689330684,1067138.9344660863,112049.58811893906,77553.16689330684,17521.972463298156,0.22593497035915852,8215.592436101335,0.0623
TL00117,R333,Term Loan,C&I Term,2153000.0,2153000.0,0.0025,0.0038557500454607127,0.3,39141.53999999999,3229.5,42371.03999999999,9688.5,1614.75,9511.010552505195,76317.96139087115,6355.655999999999,82673.61739087115,1131528.0322936375,118810.44339083193,82673.61739087115,26030.550444856886,0.3148592170799483,16109.71635795235,0.0546
TL00118,R087,Term Loan,Equipment Finance,4648000.0,4648000.0,0.005,0.003319464097498704,0.3,93262.12,11620.0,104882.12,20916.0,6972.0,4952.09098910836,139211.75050164998,15732.318,154944.06850164998,2105412.141422461,221068.27484935836,154944.06850164998,63049.19464435828,0.40691583262309183,44455.90642416028,0.0621
TL00119,R450,Term Loan,CRE Term,428000.0,428000.0,0.005,0.009518063206933724,0.35,8564.28,856.0,9420.28,1925.9999999999998,748.9999999999999,6693.826520345937,27136.738517839287,1413.0420000000001,28549.78051783929,381683.27997882053,40076.74439777616,28549.78051783929,5961.779377951978,0.20882049773471179,2535.8057158112633,0.056900000000000006
TL00120,R443,Term Loan,CRE Term,2520000.0,2520000.0,0.005,0.007400225765952564,0.35,55452.6,900.0,56352.6,11340.0,4410.0,21931.526613651575,132905.68599923732,8452.89,141358.5759992373,1884666.560771341,197889.9888809908,141358.5759992373,34994.12793373768,0.24755574740599037,18031.09881382921,0.059199999999999996
TL00121,R005,Term Loan,CRE Term,12018000.0,12018000.0,0.009,0.01601773139454083,0.35,290354.87999999995,24036.0,314390.87999999995,54080.99999999999,37856.7,178145.36321139892,722031.8462763064,47158.63199999999,769190.4782763064,10251128.173203342,1076368.4581863508,769190.4782763064,191570.9301943647,0.24905525432875825,99268.07280120792,0.067
TL00122,R294,Term Loan,C&I Term,4591000.0,4591000.0,0.009,0.007977393197169237,0.45,108163.96,11477.5,119641.46,20659.5,18593.55,37384.737019580294,335016.41044825496,17946.219,352962.62944825494,4516414.673266194,474223.5406929503,352962.62944825494,71422.87813765595,0.20235252170832632,29067.36260386536,0.06620000000000001
TL00123,R073,Term Loan,CRE Term,12493000.0,12493000.0,0.005,0.009518063206933724,0.35,254607.34000000003,24986.0,279593.34,56218.49999999999,21862.749999999996,141511.76402565974,663677.1510745451,41939.001000000004,705616.1520745452,9408548.188300781,987897.559771582,705616.1520745452,173795.5170097012,0.24630320110832793,89121.57876075579,0.0636
TL00124,R054,Term Loan,C&I Term,926000.0,926000.0,0.009,0.01601773139454083,0.45,25390.92,926.0,26316.92,4167.0,3750.2999999999997,18163.252132886628,72319.80382028768,3947.5379999999996,76267.34182028768,975690.8697070786,102447.54131924325,76267.34182028768,16215.293621661616,0.2126112335194594,7063.212603227095,0.0703
TL00125,R043,Term Loan,Equipment Finance,2207000.0,2207000.0,0.005,0.00381258013092971,0.3,40388.1,1576.4285714285713,41964.52857142857,9931.5,3310.5,12624.91534480313,123134.14625850503,6294.6792857142855,129428.82554421932,1786050.4118833928,187535.29324775623,129428.82554421932,25616.20914970957,0.1979173421531033,10084.750084403255,0.0623
TL00126,R258,Term Loan,C&I Term,848000.0,848000.0,0.005,0.009518063206933724,0.3,14852.72,706.6666666666666,15559.386666666665,3815.9999999999995,1272.0,6650.904473345785,34877.57484508104,2333.908,37211.482845081046,511405.7720144989,53697.60606152238,37211.482845081046,9047.061854713736,0.24312553983345653,4581.683913304011,0.0539
TL00127,R208,Term Loan,C&I Term,1127000.0,1127000.0,0.009,0.007058385323171436,0.45,26484.5,2254.0,28738.5,5071.5,4564.349999999999,14865.65780726425,105351.1497163634,4310.775,109661.9247163634,1406930.2856363608,147727.6799918179,109661.9247163634,17726.721917200794,0.16164883083212628,4567.290951237186,0.0671
TL00128,R498,Term Loan,CRE Term,1222000.0,1222000.0,0.0012,0.0030159279071590404,0.35,20529.600000000002,1745.7142857142858,22275.31428571429,5499.0,513.24,7706.726514793532,42308.72445290058,3341.297142857143,45650.02159575772,606462.406403842,63678.55267240341,45650.02159575772,13695.65608903473,0.3000142302300132,8217.653497543804,0.06080000000000001
TL00129,R005,Term Loan,CRE Term,5637000.0,5637000.0,0.009,0.01601773139454083,0.35,109724.20499999997,2818.5,112542.70499999997,25366.499999999996,17756.55,125493.25791934165,403756.74699010816,16881.405749999994,420638.15274010814,5637486.978322893,591936.1327239037,420638.15274010814,65066.81014917554,0.1546859449750797,14590.231820362562,0.063
TL00130,R206,Term Loan,C&I Term,782000.0,782000.0,0.016,0.012946329388128954,0.45,20953.69,651.6666666666666,21605.356666666667,3518.9999999999995,5630.400000000001,7305.8478169494565,63837.61957053537,3240.8035,67078.42307053537,858817.470740159,90175.83442771669,67078.42307053537,11429.24172571053,0.1703862613718911,3379.830957246286,0.0691
TL00131,R079,Term Loan,CRE Term,839000.0,839000.0,0.005,0.005000000000000014,0.35,13507.9,629.25,14137.15,3775.4999999999995,1468.2499999999998,9313.630192355557,54611.60255068721,2120.5724999999998,56732.17505068721,760891.1773374751,79893.57362043488,56732.17505068721,8418.967441983108,0.1483984605642425,1611.1064359006432,0.0601
TL00132,R249,Term Loan,C&I Term,1753000.0,1753000.0,0.0025,0.0015908225438521113,0.3,32798.630000000005,2629.5,35428.130000000005,7888.499999999999,1314.75,987.0626159775916,36112.33503499905,5314.2195,41426.55453499905,558487.7638859932,58641.21520802928,41426.55453499905,21143.049785694075,0.5103743244645523,16171.86324149419,0.06080000000000001
TL00133,R433,Term Loan,CRE Term,4399000.0,4399000.0,0.07,0.08529499092599514,0.35,149565.99999999997,4713.214285714285,154279.21428571426,19795.5,107775.5,614234.3412027467,575437.443401677,23141.88214285714,598579.3255445341,8025416.538661528,842668.7365594604,598579.3255445341,37812.67392257591,0.06317069819973703,-34016.84514276819,0.078
