relationship_id,name,industry,segment,rating,total_revenue,opex,expected_loss,el_lifetime,economic_capital,rwa,reg_capital,capital,net_income,eva,raroc,lending_raroc,lending_net_income,lending_capital,n_deposit,n_interest_rate_derivative,n_payments,n_revolver,n_term_loan,exp_deposit,exp_interest_rate_derivative,exp_payments,exp_revolver,exp_term_loan,ancillary_uplift,meets_hurdle
R247,Client 247,Retail,Middle Market,4,369232.0681666668,68966.93,9086.20875,23369.59280353812,359287.3702394199,3873891.358147727,406758.59260551137,359287.3702394199,231808.73480987217,188694.25038114176,0.645190323988847,0.22475687013953033,57566.45582851859,256127.68051441992,6,0,2,5,1,16224800.0,0.0,9798.6,6664000.0,3537000.0,0.4204334538493167,True
R480,Client 480,Education,Middle Market,6,384568.7436428572,48984.492,18859.567199999998,54597.258437625234,577084.0336112779,7431404.76797599,780297.5006374789,577084.0336112779,257596.23900003746,188346.1549666841,0.4463756125568941,0.23124689503875728,121866.11461472893,526995.679636278,3,0,1,0,2,5521400.0,0.0,3133.44,0.0,8662000.0,0.21512871751813684,True
R162,Client 162,Technology,Business Banking,7,751533.7554642856,142426.57199999996,144841.91520000005,460872.64301680215,1847839.0381767491,25241452.537057873,2650352.5163910766,1847839.0381767491,406909.3741379088,185168.68955669896,0.2202082355286766,0.19986498904451222,365545.1326636161,1828960.3117142494,5,0,6,2,2,2261800.0,0.0,15227.04,741000.0,28459000.0,0.020343246484164385,True
R408,Client 408,Transportation & Logistics,Middle Market,3,512619.18916666665,205043.9,12103.475,23165.196295789443,459873.4586088641,5913701.079580459,620938.6133559481,459873.4586088641,238014.47616556205,182829.66113249835,0.5175651512604479,0.39765288853630615,166588.64371544204,418929.7966088641,1,0,3,1,3,1772500.0,0.0,227013.0,6694000.0,12022000.0,0.11991226272414174,True
R276,Client 276,Energy,Middle Market,3,407432.0739999999,90271.99,16659.041625,39665.02782096926,524123.2133246943,6449621.978538023,677210.3077464923,524123.2133246943,243716.6374268806,180821.8518279173,0.4649987469185001,0.21413500710094363,100560.06916025956,469610.5999746943,3,0,4,3,1,6057200.0,0.0,11785.8,19499000.0,1435000.0,0.2508637398175565,True
R231,Client 231,Healthcare,Business Banking,6,396174.69700000004,55735.15,31447.252499999995,54232.169964691006,636247.2780898702,7836733.779900118,822857.0468895123,636247.2780898702,253450.7391769096,177101.0658061252,0.39835257124842205,0.11244425057974859,61978.885914926606,551196.5760398702,4,0,0,3,1,11302100.0,0.0,0.0,9530000.0,1206000.0,0.28590832066867344,True
R366,Client 366,Education,Middle Market,5,633494.4054999999,166667.49,68888.76899999999,82372.3627478852,1426555.0625994392,16931371.73730217,1777794.0324167279,1426555.0625994392,344173.9924716595,172987.38495972686,0.24126232593119312,0.19646347574086004,241415.7346373026,1228807.2056494392,5,0,1,5,0,42214100.0,0.0,868.8000000000001,29391000.0,0.0,0.044798850190333084,True
R034,Client 034,Education,Middle Market,3,517345.816,267300.63,4264.13625,2540.567718720851,168334.15359193482,1891488.93518326,198606.3381942423,168334.15359193482,191719.05514409998,171518.9567130678,1.1389195303102506,0.20547202972853537,18932.313984386015,92140.58969193485,2,0,8,4,0,1275400.0,0.0,446154.6,5715000.0,0.0,0.9334475005817152,True
R216,Client 216,Technology,Middle Market,3,320105.5239166666,69265.82,3379.854,3459.902042347104,211980.96205719528,2367608.926068731,248598.93723721683,211980.96205719528,194272.04888646025,168834.3334395968,0.9164598886669977,0.38161895216972513,59981.99012092994,157177.7024696953,4,0,4,3,1,5832700.0,0.0,47711.4,6283000.0,2730000.0,0.5348409364972726,True
R038,Client 038,Construction,Middle Market,3,525085.0110833333,192451.98,17690.681999999997,41385.35740813376,779764.3934976314,10213668.479412219,1072435.190338283,779764.3934976314,262172.091457074,168600.36423735827,0.33621962434204217,0.16900258942969199,122075.74306395928,722330.6073351315,2,0,4,4,2,6852600.0,0.0,13965.6,43947000.0,4595000.0,0.16721703491235018,True
R328,Client 328,Professional Services,Middle Market,7,734778.7225,166080.31999999998,132253.5695,228116.87052908592,1821942.3799066655,22466911.62899723,2359025.721044709,1821942.3799066655,385008.10711606906,166375.02152726924,0.21131738926660912,0.08398879173947554,140917.57110917152,1677814.0057816654,7,0,6,4,1,21316800.0,0.0,80738.4,17014000.0,6700000.0,0.12732859752713357,True
R397,Client 397,Industrial Manufacturing,Middle Market,7,408832.4421333334,85616.99,41387.07899999998,78791.81580630515,538694.1753610368,5889302.746208988,618376.788351944,538694.1753610368,229951.75515239732,165308.45410907295,0.4268688351758806,0.10138072548583699,40284.432893354075,397357.9070410367,3,0,6,3,1,23869200.0,0.0,46495.8,4357000.0,1998000.0,0.3254881096900436,True
R481,Client 481,Professional Services,Middle Market,4,855083.3728690477,324097.04,54289.3565,150441.18719691163,2176841.8047083504,29231635.27849987,3069321.7042424865,2176841.8047083504,425984.09324624256,164763.07668124052,0.1956890447091148,0.18201502504804207,385196.10041964526,2116287.379670851,5,0,2,5,4,12470800.0,0.0,1978.8,63775000.0,18020000.0,0.013674019661072734,True
R413,Client 413,Technology,Business Banking,5,493324.17107142846,105209.23,36331.356750000006,79400.49634240448,1134526.8436746732,15363982.223827757,1613218.1335019143,1134526.8436746732,300551.7795302066,164408.5582892458,0.2649137666560053,0.2441566956040276,274311.2233818991,1123504.8160496734,5,0,1,3,5,1395700.0,0.0,117.60000000000001,2492000.0,20962000.0,0.020757071051977688,True
R039,Client 039,Energy,Middle Market,6,572864.407,128984.70000000001,65290.634999999995,376912.5303116651,1383390.6101192615,18546683.133509707,1947401.7290185192,1383390.6101192615,328205.7039720896,162198.83075777823,0.23724731219897116,0.18559341615418096,250251.7149533326,1348386.8131692614,4,0,1,4,3,4115000.0,0.0,28944.0,12249000.0,14227000.0,0.051653896044790204,True
R490,Client 490,Healthcare,Middle Market,3,402512.0791,120830.898,11877.4743,10615.873328855163,475780.3378988126,5626024.435084876,590732.5656839118,475780.3378988126,218972.1498549193,161878.5093070618,0.4602379131974335,0.23536400489442935,93230.83663619433,396113.4017838126,5,0,3,3,1,12286100.0,0.0,40851.36,21087000.0,1362000.0,0.22487390830300416,True
R190,Client 190,Energy,Business Banking,6,313039.78745000006,41950.912000000004,15968.9417,53755.42939876732,364455.65546957514,4474901.19394187,469864.62536389637,364455.65546957514,204555.12212903978,160820.44347269076,0.5612620330050444,0.2363082289111326,73394.39152338674,310587.54010207515,4,0,5,6,1,6514300.0,0.0,9240.84,4457000.0,2555000.0,0.32495380409391184,True
R069,Client 069,Professional Services,Middle Market,5,779495.54,194872.72,89961.93075000001,167522.73570781175,2388893.136401042,31367706.31490418,3293609.1630649385,2388893.136401042,445841.2890010945,159174.1126329695,0.1866309054212326,0.18656225273670113,445661.5892187745,2388809.0044010417,0,0,1,6,3,0.0,0.0,590.4000000000001,28085000.0,21389000.0,6.865268453146167e-05,True
R128,Client 128,Healthcare,Business Banking,3,296293.7347047619,54898.34200000001,3270.8546999999994,6186.947463396667,248673.13385083593,2912748.332188293,305838.5748797707,248673.13385083593,188250.82478009447,158410.04871799418,0.7570211621373414,0.24568080029036654,47503.0765831503,193352.82418083592,5,0,5,5,3,6401200.0,0.0,9796.44,7850000.0,2763000.0,0.5113403618469748,True
R159,Client 159,Construction,Business Banking,6,289396.07895,44755.632,9026.078699999998,19617.171069906657,236091.52551158,2808625.4824396414,294905.6756561623,236091.52551158,185974.95790646883,157643.97484507924,0.7877239875657756,0.26740390074486214,48834.73823669879,182625.37719408004,8,0,5,2,1,5743400.0,0.0,28368.239999999998,4167000.0,1323000.0,0.5203200868209135,True
R239,Client 239,Energy,Middle Market,3,284030.28533333336,57222.25,1926.41775,5650.483433491904,157892.18167202797,1514269.5331064318,158998.30097617535,157892.18167202797,175529.95459905692,156582.89279841355,1.1117077029416564,0.3482638693415554,31951.101055658877,91743.94437202797,4,0,2,3,0,8801200.0,0.0,12099.0,10676000.0,0.0,0.763443833600101,True
R235,Client 235,Professional Services,Business Banking,5,318490.165,46802.31,19524.778499999997,23661.963634844247,399896.90499435726,4833843.50141059,507553.56764811196,399896.90499435726,203344.9215801349,155357.292980812,0.5084933617653384,0.01658758119872721,5413.029656229895,326330.25824435725,3,0,2,4,0,8126800.0,0.0,7090.200000000001,8775000.0,0.0,0.4919057805666112,True
R437,Client 437,Wholesale Trade,Business Banking,5,489359.6395333333,147117.288,41684.52704999999,66649.53203383062,825603.8231668813,10461247.162985431,1098430.9521134703,825603.8231668813,252581.11447319627,153508.6556931705,0.30593501069839574,0.1619199957205224,124918.22588065948,771481.1584868813,6,0,6,6,3,4073600.0,0.0,144476.16,10365000.0,5615000.0,0.14401501497787333,True
R131,Client 131,Food Distribution,Business Banking,5,388049.1312666667,78108.932,26567.9787,50784.45288572212,683356.1051596166,9023670.22322997,947485.3734391469,683356.1051596166,235357.88726763707,153355.15464848306,0.3444146989989396,0.2594635140646819,168009.63934184815,647527.0326446164,5,0,4,4,5,5248400.0,0.0,5124.24,5590000.0,10634000.0,0.08495118493425774,True
R245,Client 245,Food Distribution,Middle Market,5,493938.759854762,140920.194,33803.82165,73222.58705106113,1018738.2747735278,13186579.874704989,1384590.8868440238,1018738.2747735278,272411.48751549254,150162.89454266915,0.2674008567863531,0.19149187907895604,186639.68949313494,974661.1208310277,4,0,2,1,4,4825500.0,0.0,84268.08,7368000.0,13677000.0,0.07590897770739707,True
R394,Client 394,Transportation & Logistics,Middle Market,5,892216.9456500001,272523.158,122794.24154999999,229404.8987186939,2527148.9361891113,34238088.0589773,3594999.246192616,2527148.9361891113,451588.0329088935,148330.16056620012,0.1786946651390792,0.1653768498792528,415018.37562510057,2509531.267091612,4,0,2,4,3,2396500.0,0.0,4522.5599999999995,46228000.0,23254000.0,0.013317815259826393,True
R426,Client 426,Professional Services,Middle Market,4,364625.7413333333,87774.21,16290.992250000001,16733.572489384966,551315.1873400504,7017825.382020987,736871.6651122037,551315.1873400504,214157.4920849032,147999.66960409717,0.38844838125747333,0.23963883279031398,122570.5893296512,511480.49714005034,4,0,1,4,2,5198000.0,0.0,322.20000000000005,12531000.0,7987000.0,0.14880954846715935,True
R322,Client 322,Professional Services,Middle Market,4,450619.75580000004,124317.964,29382.044775000002,31941.1943818803,868645.9900019686,10887901.479426011,1143229.6553397311,868645.9900019686,251075.58940645764,146838.0706062214,0.28904247794419524,0.2436308019568223,199963.7335052714,820765.4036319684,3,0,5,7,2,8423000.0,0.0,29814.48,21764000.0,4247000.0,0.045411675987372946,True
R046,Client 046,Industrial Manufacturing,Middle Market,3,526943.42195,166292.51399999997,31657.5189,52938.47097675452,1143850.252951313,14514244.438493075,1523995.6660417723,1143850.252951313,283504.0340793554,146242.00372519792,0.24785065470578035,0.2110041007627352,233555.06224523392,1106874.517608813,4,0,4,4,2,6398900.0,0.0,2928.48,37467000.0,5322000.0,0.036846553943045146,True
R500,Client 500,Retail,Middle Market,3,510881.3128571429,200297.5,23792.729249999997,44404.41687816614,804646.2195884057,10713646.719144534,1124932.905510176,804646.2195884057,241505.17192658532,144947.62557597668,0.30013832917790945,0.2671185521397906,208416.56432008534,780239.9445884057,4,0,2,4,2,3750000.0,0.0,26100.0,40250000.0,8765000.0,0.03301977703811887,True
R466,Client 466,Energy,Business Banking,4,381186.53017619054,117332.724,10444.9104,77809.79670195442,531488.8960661939,7082142.621056601,743624.9752109431,531488.8960661939,208142.12588880162,144363.45836085832,0.39162083616301685,0.26158606709712134,131113.2401014333,501224.096361194,3,0,3,4,3,2269000.0,0.0,67867.68,10914000.0,8534000.0,0.1300347690658955,True
R201,Client 201,Professional Services,Middle Market,4,441121.11141666665,134884.69,24267.14025,32546.382675306195,771085.8363647528,9825456.304360483,1031672.9119578508,771085.8363647528,236858.62525869935,144328.324894929,0.30717543247241835,0.2600836776594431,192351.7148203916,739576.264652253,5,0,3,4,3,5105200.0,0.0,16069.8,10640000.0,18033000.0,0.04709175481297523,True
R356,Client 356,Technology,Middle Market,8,1918496.5380285715,422967.404,619605.1464,1769774.764241631,5746092.576067299,76817685.80022112,8065857.009023216,5746092.576067299,833832.8993734436,144301.79024536774,0.1451130291298108,0.10955403312137944,619221.6379384612,5652203.029827299,4,0,6,5,5,7469200.0,0.0,246449.28,25873000.0,41258000.0,0.03555899600843136,True
R077,Client 077,Wholesale Trade,Business Banking,5,243402.01185000004,32324.037999999997,4593.7308,5433.347229652223,170030.6739436838,1905737.1529027862,200102.40105479257,170030.6739436838,161903.1222375922,141499.44136435015,0.9521994971990552,0.40660634992215516,50328.32608479755,123776.53741618377,8,0,1,2,1,5677100.0,0.0,6176.16,1517000.0,3356000.0,0.5455931472769,True
R143,Client 143,Healthcare,Business Banking,5,264861.2120666667,36082.566,8230.90935,17564.176745012737,299722.221078517,3429908.32507231,360140.37413259246,299722.221078517,176386.1520934241,140419.4855640021,0.5884987488038699,0.04016814559037339,9279.011704048473,231004.2340185169,8,0,5,2,0,8383400.0,0.0,8568.119999999999,5370000.0,0.0,0.5483306032134965,True
R399,Client 399,Wholesale Trade,Middle Market,5,491163.48961666663,128428.97400000003,46151.725275000004,67565.64883620886,1111564.062666684,13682858.098901737,1436700.1003846826,1111564.062666684,273127.28513329383,139739.5976132918,0.24571438957647768,0.1441073904005396,149214.5012635913,1035439.6179741838,6,0,2,4,2,11889900.0,0.0,22495.68,22437000.0,4376000.0,0.10160699917593807,True
R168,Client 168,Energy,Middle Market,6,287769.1434285714,37806.850000000006,17191.1025,112913.00100264637,418087.91073571285,4955874.463688617,520366.8186873046,418087.91073571285,189139.35737384128,138968.80808555573,0.4523913572172205,0.11310912640277415,39267.216123908256,347162.2261857128,5,0,0,2,1,9882900.0,0.0,0.0,3878000.0,2091000.0,0.33928223081444636,True
R385,Client 385,Wholesale Trade,Middle Market,3,503192.3993333334,198047.37999999998,15934.19175,34988.71692656953,891399.0003316519,11513063.923885321,1208871.7120079584,891399.0003316519,245882.56371303753,138914.68367323928,0.27583894936112224,0.2327780304800647,199603.0826168735,857482.4789316518,1,0,2,7,3,4880200.0,0.0,52365.6,30044000.0,12616000.0,0.043060918881057536,True
R416,Client 416,Energy,Business Banking,5,288740.28533333336,53964.583999999995,12984.5419,42387.26670636955,326955.28076626785,4004681.8414441347,420491.59335163404,326955.28076626785,178127.9926845544,138893.35899260224,0.5448084284403825,0.2583438503953855,73163.01181420134,283200.12921626784,6,0,4,2,2,4792100.0,0.0,36569.88,3442000.0,3248000.0,0.286464578044997,True
R455,Client 455,Energy,Middle Market,5,399098.21546666673,96048.838,33368.21204999999,170890.10184511862,748088.9943595456,9530777.506424993,1000731.6381746241,748088.9943595456,226846.76969162698,137076.09036848156,0.3032350046612237,0.17885920103717828,121560.35031982376,679642.7000395457,7,0,5,2,1,10478100.0,0.0,45542.16,3581000.0,9500000.0,0.12437580362404543,True
R204,Client 204,Commercial Real Estate,Business Banking,6,284307.0126833333,41642.615999999995,19617.7581,38531.68738186623,363379.2559444321,4604844.1872992115,483508.63966641715,363379.2559444321,180147.92235226746,136542.41163893556,0.4957573097673348,0.31864521747924085,105941.41590439028,332474.5205419321,5,0,2,1,3,3722400.0,0.0,8529.119999999999,1419000.0,5867000.0,0.17711209228809394,True
R445,Client 445,Food Distribution,Middle Market,5,487112.12704999995,121993.45,51138.592500000006,56484.765716120644,1126870.182417982,13948333.880614083,1464575.0574644785,1126870.182417982,271597.08579555014,136372.66390539228,0.24101896565651476,0.11545275418594238,120564.58658186268,1044276.4006104821,6,0,4,5,0,12168300.0,0.0,22230.0,26147000.0,0.0,0.1255662114705724,True
R446,Client 446,Healthcare,Business Banking,3,286546.71958333335,72952.33,5627.499,4862.701258440395,240950.37767448433,2855157.8039985476,299791.56941984745,240950.37767448433,165105.04489408873,136190.99957315062,0.6852242627199363,0.36784917213579477,72638.5395458375,197468.26973698434,3,0,3,5,2,5384600.0,0.0,32832.6,7412000.0,4639000.0,0.31737509058414154,True
R120,Client 120,Professional Services,Middle Market,5,720346.2945714286,289616.11,56065.86975,100842.2644339513,1638900.5340248025,21663754.37839343,2274694.20973131,1638900.5340248025,332699.10888985137,136031.0448068751,0.20300140367445657,0.1576898452620765,252860.17864042742,1603528.6116248022,0,0,5,9,2,0.0,0.0,238060.19999999998,31451000.0,10801000.0,0.045311558412380076,True
